#disease	pathway	Pvalue	adjPvalue
C0001403	GO_NUCLEIC_ACID_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	2.47519723677314e-10	5.76758474248323e-07
C0001403	GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_ACTIVITY_SEQUENCE_SPECIFIC_DNA_BINDING	1.45279821929248e-06	0.00101211007222102
C0001403	GO_REGULATORY_REGION_NUCLEIC_ACID_BINDING	5.6357294455735e-06	0.00317238607269287
C0001403	GO_SEQUENCE_SPECIFIC_DNA_BINDING	1.2648061948194e-05	0.00648121019349329
C0001403	GO_HISTONE_DEACETYLASE_BINDING	5.20139034325559e-05	0.0208647518859229
C0001403	GO_DOUBLE_STRANDED_DNA_BINDING	8.20412835634615e-05	0.0296661554608719
C0001403	GO_CORE_PROMOTER_PROXIMAL_REGION_DNA_BINDING	8.71285734654447e-05	0.0301543425280492
C0001403	GO_TRANSCRIPTION_FACTOR_ACTIVITY_RNA_POLYMERASE_II_CORE_PROMOTER_PROXIMAL_REGION_SEQUENCE_SPECIFIC_BINDING	0.0017318631049217	0.313365750921975
C0001403	GO_TRANSCRIPTIONAL_ACTIVATOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_BINDING	0.0017962165597858	0.320121495576232
C0001403	GO_CORE_PROMOTER_BINDING	0.00707023477691013	0.875652559357218
C0001627	GO_HORMONE_ACTIVITY	1.35285243299243e-06	0.000965719269044291
C0001627	GO_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY	0.000130680418430692	0.0413909406340909
C0001627	GO_CAMP_BINDING	0.000185006154700052	0.0542046502785953
C0001627	GO_NEUROPEPTIDE_HORMONE_ACTIVITY	0.000248613438552211	0.0674538641601446
C0001627	GO_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	0.000321453321449061	0.0821124278188609
C0001627	GO_CYCLIC_NUCLEOTIDE_BINDING	0.000494635932249496	0.115482283141819
C0001627	GO_OXYGEN_BINDING	0.000594881603778617	0.134801133656241
C0001627	GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	0.00091519649252048	0.191143291046222
C0001627	GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY	0.00377002168424476	0.561279587616449
C0001627	GO_TETRAPYRROLE_BINDING	0.00429782930818699	0.61960078264428
C0001733	GO_LYSOZYME_ACTIVITY	0.00163105529277443	0.300006067049265
C0001733	GO_PHOSPHOLIPID_TRANSLOCATING_ATPASE_ACTIVITY	0.00325971588772912	0.505020623466587
C0001733	GO_SIGNALING_RECEPTOR_ACTIVITY	0.00394282176891983	0.581745962865773
C0001733	GO_RECEPTOR_ACTIVITY	0.00990305077001248	1
C0001733	GO_CALCIUM_ION_BINDING	0.0105704737576863	1
C0001733	GO_SIGNAL_TRANSDUCER_ACTIVITY	0.0126391028607428	1
C0001733	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_AMINO_ACYL_GROUPS	0.0145935506251076	1
C0001733	GO_DRUG_TRANSPORTER_ACTIVITY	0.0145935506251076	1
C0001733	GO_PHOSPHOLIPID_TRANSPORTER_ACTIVITY	0.0162031658642042	1
C0001733	GO_LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_BINDING	0.0210178237857129	1
C0001768	GO_ANTIGEN_BINDING	6.62326397164323e-05	0.0254548046152718
C0001768	GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	8.56853472178717e-05	0.0297692831683774
C0001768	GO_MHC_PROTEIN_COMPLEX_BINDING	0.000107013473238945	0.0358472658795218
C0001768	GO_NEUROTROPHIN_RECEPTOR_BINDING	0.0113672076707672	1
C0001768	GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING	0.012981565594231	1
C0001768	GO_SIGNALING_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	0.012981565594231	1
C0001768	GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING	0.0145935506251076	1
C0001768	GO_IMMUNOGLOBULIN_RECEPTOR_BINDING	0.0194152993525581	1
C0001768	GO_LIPOPOLYSACCHARIDE_BINDING	0.0194152993525581	1
C0001768	GO_COMPLEMENT_BINDING	0.0210178237857129	1
C0001787	GO_IDENTICAL_PROTEIN_BINDING	0.000269045061017516	0.0718361064794398
C0001787	GO_RECEPTOR_BINDING	0.000494358654822805	0.115482283141819
C0001787	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	0.000822440292607025	0.175062377235125
C0001787	GO_HORMONE_ACTIVITY	0.00364319327584846	0.54581225087435
C0001787	GO_TETRAPYRROLE_BINDING	0.00429782930818699	0.61960078264428
C0001787	GO_PROTEIN_DIMERIZATION_ACTIVITY	0.0101504333869951	1
C0001787	GO_INTERLEUKIN_1_RECEPTOR_BINDING	0.0145935506251076	1
C0001787	GO_INTERMEDIATE_FILAMENT_BINDING	0.0145935506251076	1
C0001787	GO_ANGIOTENSIN_RECEPTOR_BINDING	0.0145935506251076	1
C0001787	GO_CYTOKINE_ACTIVITY	0.0147013413954775	1
C0001824	GO_CYTOKINE_RECEPTOR_BINDING	5.92731061549409e-10	1.2199641273545e-06
C0001824	GO_CYTOKINE_ACTIVITY	8.38394983112413e-09	1.22174464811674e-05
C0001824	GO_RECEPTOR_BINDING	3.8795024137097e-05	0.0164933731495906
C0001824	GO_GROWTH_FACTOR_RECEPTOR_BINDING	0.000198401796308757	0.056952708521563
C0001824	GO_GROWTH_FACTOR_ACTIVITY	0.000438112608676456	0.106181748124857
C0001824	GO_KINASE_ACTIVATOR_ACTIVITY	0.00123072752493181	0.240270987180236
C0001824	GO_TYPE_I_INTERFERON_RECEPTOR_BINDING	0.00488598491059136	0.670731428042072
C0001824	GO_KINASE_REGULATOR_ACTIVITY	0.00673067946809491	0.843825906686834
C0001824	GO_MOLECULAR_FUNCTION_REGULATOR	0.0107222340936423	1
C0001824	GO_GLYCOLIPID_BINDING	0.0113672076707672	1
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	2.70969827168516e-10	6.25111917569176e-07
C0001849	GO_CATECHOLAMINE_BINDING	6.82374383994899e-07	0.000528358212132958
C0001849	GO_SIGNALING_RECEPTOR_ACTIVITY	9.58616611177149e-07	0.000709216250656277
C0001849	GO_DRUG_BINDING	3.48202437159979e-06	0.00210502742671717
C0001849	GO_RECEPTOR_ACTIVITY	5.48337907554503e-06	0.00310574872081624
C0001849	GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	6.21353914681544e-06	0.00345012396708621
C0001849	GO_SIGNAL_TRANSDUCER_ACTIVITY	8.76255356524333e-06	0.00468071253065314
C0001849	GO_ADRENERGIC_RECEPTOR_ACTIVITY	5.00702279141865e-05	0.0202817756502542
C0001849	GO_AMMONIUM_ION_BINDING	5.20139034325559e-05	0.0208647518859229
C0001849	GO_DOPAMINE_BINDING	6.67022065206003e-05	0.0254548046152718
C0001890	GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.79195424948273e-10	8.35397577868794e-07
C0001890	GO_GATED_CHANNEL_ACTIVITY	2.01719893576334e-09	3.67887953058761e-06
C0001890	GO_TRANSPORTER_ACTIVITY	2.85974783162043e-09	4.99271158919311e-06
C0001890	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.01067102324016e-08	1.44202458583912e-05
C0001890	GO_GABA_RECEPTOR_ACTIVITY	1.74292094945577e-07	0.000170094201296978
C0001890	GO_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	6.15704599343209e-07	0.000489164280470098
C0001890	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	8.96257051172366e-06	0.00473946185323881
C0001890	GO_LIGAND_GATED_CHANNEL_ACTIVITY	9.30879546313912e-06	0.00487799977233542
C0001890	GO_ANION_CHANNEL_ACTIVITY	1.66205997547022e-05	0.00815826764924734
C0001890	GO_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.30780612513067e-05	0.0108983407327334
C0001957	GO_GLUTAMATE_RECEPTOR_ACTIVITY	0.000594881603778617	0.134801133656241
C0001957	GO_EXOPEPTIDASE_ACTIVITY	0.00199125524319343	0.346183470586281
C0001957	GO_AMINO_ACID_BINDING	0.00443487647219956	0.632949767604574
C0001957	GO_DIPEPTIDASE_ACTIVITY	0.00650986548351795	0.825104491456173
C0001957	GO_SODIUM_AMINO_ACID_SYMPORTER_ACTIVITY	0.0113672076707672	1
C0001957	GO_FMN_BINDING	0.0113672076707672	1
C0001957	GO_CATION_AMINO_ACID_SYMPORTER_ACTIVITY	0.0113672076707672	1
C0001957	GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.012981565594231	1
C0001957	GO_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.0145935506251076	1
C0001957	GO_OMEGA_PEPTIDASE_ACTIVITY	0.0145935506251076	1
C0002066	GO_COFACTOR_BINDING	2.42302599576529e-06	0.00152808360935624
C0002066	GO_OXIDOREDUCTASE_ACTIVITY	6.32827952516161e-06	0.00349873696848661
C0002066	GO_NADP_BINDING	8.95645013381931e-06	0.00473946185323881
C0002066	GO_NADPH_BINDING	8.56853472178717e-05	0.0297692831683774
C0002066	GO_COENZYME_BINDING	0.000583016534905245	0.132997287885342
C0002066	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	0.00130650965815509	0.251434610253324
C0002066	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	0.00339572433066518	0.519284107142018
C0002066	GO_AMINO_ACID_BINDING	0.00443487647219956	0.632949767604574
C0002066	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	0.00575883732114779	0.755263112605098
C0002066	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	0.00741752109670902	0.912580727907075
C0002170	GO_CYTOKINE_RECEPTOR_BINDING	0.001607588228563	0.297685377284638
C0002170	GO_HORMONE_ACTIVITY	0.00364319327584846	0.54581225087435
C0002170	GO_CHROMATIN_BINDING	0.00489400945148157	0.670731428042072
C0002170	GO_CYTOKINE_ACTIVITY	0.0147013413954775	1
C0002170	GO_GAP_JUNCTION_CHANNEL_ACTIVITY	0.0194152993525581	1
C0002170	GO_NEUROPEPTIDE_RECEPTOR_BINDING	0.0242158034631994	1
C0002170	GO_NEUROPEPTIDE_HORMONE_ACTIVITY	0.0242158034631994	1
C0002170	GO_DYNEIN_BINDING	0.0242158034631994	1
C0002170	GO_WIDE_PORE_CHANNEL_ACTIVITY	0.0258112648702249	1
C0002170	GO_RECEPTOR_BINDING	0.027067689131349	1
C0002171	GO_CYTOKINE_ACTIVITY	8.38394983112413e-09	1.22174464811674e-05
C0002171	GO_CYTOKINE_RECEPTOR_BINDING	4.2369444140332e-08	4.97137100713317e-05
C0002171	GO_CHEMOKINE_ACTIVITY	2.10013057428995e-06	0.00134669458259696
C0002171	GO_CHEMOKINE_RECEPTOR_BINDING	3.51175588823988e-06	0.00210502742671717
C0002171	GO_CCR_CHEMOKINE_RECEPTOR_BINDING	6.67022065206003e-05	0.0254548046152718
C0002171	GO_HEPARIN_BINDING	0.000183059279799019	0.0542046502785953
C0002171	GO_GLYCOSAMINOGLYCAN_BINDING	0.000363610730949097	0.0903243789263755
C0002171	GO_CORECEPTOR_ACTIVITY	0.000403477023345795	0.0988911794865092
C0002171	GO_RECEPTOR_BINDING	0.000494358654822805	0.115482283141819
C0002171	GO_PHOSPHOLIPASE_C_ACTIVITY	0.000594881603778617	0.134801133656241
C0002312	GO_OXYGEN_BINDING	1.16220198616143e-10	2.97771919146995e-07
C0002312	GO_TETRAPYRROLE_BINDING	1.70002346844129e-10	4.12452285989732e-07
C0002312	GO_IRON_ION_BINDING	4.67328685000402e-08	5.4211001263264e-05
C0002312	GO_TRANSITION_METAL_ION_BINDING	7.94608558500359e-05	0.0289743235938416
C0002312	GO_TRANSPORTER_ACTIVITY	0.000917134103457121	0.191143291046222
C0002312	GO_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR	0.00975047375035964	1
C0002312	GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING	0.012981565594231	1
C0002312	GO_HISTONE_KINASE_ACTIVITY	0.012981565594231	1
C0002312	GO_FAD_BINDING	0.0145935506251076	1
C0002312	GO_ANGIOTENSIN_RECEPTOR_BINDING	0.0145935506251076	1
C0002382	GO_RECEPTOR_BINDING	6.17979843411373e-08	6.93671962588906e-05
C0002382	GO_CYTOKINE_ACTIVITY	2.42147921263345e-05	0.01117539676324
C0002382	GO_PEPTIDE_HORMONE_RECEPTOR_BINDING	0.000130680418430692	0.0413909406340909
C0002382	GO_CYTOKINE_RECEPTOR_BINDING	0.001607588228563	0.297685377284638
C0002382	GO_HORMONE_ACTIVITY	0.00364319327584846	0.54581225087435
C0002382	GO_HORMONE_RECEPTOR_BINDING	0.00888310801195115	1
C0002382	GO_OPSONIN_BINDING	0.00975047375035964	1
C0002382	GO_GROWTH_FACTOR_ACTIVITY	0.0104689356217052	1
C0002382	GO_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY	0.0113672076707672	1
C0002382	GO_VOLTAGE_GATED_ANION_CHANNEL_ACTIVITY	0.012981565594231	1
C0002395	GO_NEUROPEPTIDE_RECEPTOR_BINDING	0.000248613438552211	0.0674538641601446
C0002395	GO_RECEPTOR_BINDING	0.000494358654822805	0.115482283141819
C0002395	GO_CYTOKINE_ACTIVITY	0.00073711044045974	0.159003499964603
C0002395	GO_NADP_BINDING	0.000822440292607025	0.175062377235125
C0002395	GO_COPPER_ION_BINDING	0.00130650965815509	0.251434610253324
C0002395	GO_OXIDOREDUCTASE_ACTIVITY	0.00177406847144864	0.317758830300627
C0002395	GO_IDENTICAL_PROTEIN_BINDING	0.00267321970480467	0.4378600536861
C0002395	GO_HORMONE_ACTIVITY	0.00364319327584846	0.54581225087435
C0002395	GO_TETRAPYRROLE_BINDING	0.00429782930818699	0.61960078264428
C0002395	GO_IRON_ION_BINDING	0.00575883732114779	0.755263112605098
C0002631	GO_CYTOKINE_RECEPTOR_BINDING	2.06594309764827e-06	0.00134588696843486
C0002631	GO_CYTOKINE_ACTIVITY	2.42147921263345e-05	0.01117539676324
C0002631	GO_INTERLEUKIN_1_RECEPTOR_BINDING	8.56853472178717e-05	0.0297692831683774
C0002631	GO_GROWTH_FACTOR_RECEPTOR_BINDING	0.000198401796308757	0.056952708521563
C0002631	GO_RECEPTOR_BINDING	0.000494358654822805	0.115482283141819
C0002631	GO_CHAPERONE_BINDING	0.00208657146425236	0.358804366912866
C0002631	GO_OXIDOREDUCTASE_ACTIVITY	0.017156430640854	1
C0002631	GO_RECEPTOR_INHIBITOR_ACTIVITY	0.0178104144087815	1
C0002631	GO_RAC_GTPASE_BINDING	0.0305835722665628	1
C0002631	GO_PEPTIDE_ANTIGEN_BINDING	0.0369139173489407	1
C0002726	GO_PROTEIN_LIPID_COMPLEX_BINDING	0.000248613438552211	0.0674538641601446
C0002726	GO_BETA_AMYLOID_BINDING	0.000447917608618856	0.107515575462879
C0002726	GO_MANGANESE_ION_BINDING	0.000884933960110259	0.186762672853653
C0002726	GO_DNA_HELICASE_ACTIVITY	0.00108576887032329	0.218288236348238
C0002726	GO_DNA_DEPENDENT_ATPASE_ACTIVITY	0.00218402888569675	0.372319698739218
C0002726	GO_HELICASE_ACTIVITY	0.00304007598242352	0.480320542372031
C0002726	GO_3_5_DNA_HELICASE_ACTIVITY	0.00813136072509864	0.955944812963836
C0002726	GO_FMN_BINDING	0.0113672076707672	1
C0002726	GO_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	0.0113672076707672	1
C0002726	GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	0.012981565594231	1
C0002736	GO_ENZYME_BINDING	7.93691276419182e-05	0.0289743235938416
C0002736	GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY	0.000215652666416154	0.0607502286720443
C0002736	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	0.000822440292607025	0.175062377235125
C0002736	GO_KINASE_ACTIVATOR_ACTIVITY	0.00123072752493181	0.240270987180236
C0002736	GO_PROTEIN_HOMODIMERIZATION_ACTIVITY	0.00288728956556964	0.466154705001056
C0002736	GO_ENZYME_ACTIVATOR_ACTIVITY	0.00322277801368151	0.504063199509344
C0002736	GO_PROTEIN_PHOSPHATASE_BINDING	0.00485815657358324	0.670731428042072
C0002736	GO_GLYCOPROTEIN_BINDING	0.00485815657358324	0.670731428042072
C0002736	GO_RAC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.00488598491059136	0.670731428042072
C0002736	GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	0.00623593777305221	0.805369474133054
C0002768	GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	4.80503857618361e-06	0.00275796036734468
C0002768	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	1.82863795316621e-05	0.0088669314453809
C0002768	GO_CATION_CHANNEL_ACTIVITY	6.9665526052922e-05	0.0261321390501534
C0002768	GO_GATED_CHANNEL_ACTIVITY	0.000137167745827774	0.0430726558160356
C0002768	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.000221714245688482	0.0622664810579015
C0002768	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.000333386869184166	0.0848799157690388
C0002768	GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	0.000403477023345795	0.0988911794865092
C0002768	GO_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.000466668736910272	0.11162317791552
C0002768	GO_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0.000494635932249496	0.115482283141819
C0002768	GO_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY	0.000648396882381509	0.144327256680074
C0002792	GO_PEPTIDASE_INHIBITOR_ACTIVITY	0.00560374982802208	0.741642659803614
C0002792	GO_PEPTIDASE_REGULATOR_ACTIVITY	0.00888310801195115	1
C0002792	GO_FMN_BINDING	0.0113672076707672	1
C0002792	GO_CYTOKINE_ACTIVITY	0.0147013413954775	1
C0002792	GO_RNA_POLYMERASE_II_CARBOXY_TERMINAL_DOMAIN_KINASE_ACTIVITY	0.0178104144087815	1
C0002792	GO_ENZYME_INHIBITOR_ACTIVITY	0.022938043712589	1
C0002792	GO_NEUROPEPTIDE_RECEPTOR_BINDING	0.0242158034631994	1
C0002792	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	0.0242158034631994	1
C0002792	GO_RECEPTOR_BINDING	0.027067689131349	1
C0002792	GO_ATP_DEPENDENT_DNA_HELICASE_ACTIVITY	0.0305835722665628	1
C0002871	GO_CYTOKINE_ACTIVITY	5.42574775716269e-07	0.000438382248832768
C0002871	GO_CYTOKINE_RECEPTOR_BINDING	2.06594309764827e-06	0.00134588696843486
C0002871	GO_RECEPTOR_BINDING	3.8795024137097e-05	0.0164933731495906
C0002871	GO_GROWTH_FACTOR_RECEPTOR_BINDING	0.000198401796308757	0.056952708521563
C0002871	GO_GROWTH_FACTOR_ACTIVITY	0.000438112608676456	0.106181748124857
C0002871	GO_COPPER_ION_BINDING	0.00130650965815509	0.251434610253324
C0002871	GO_OXIDOREDUCTASE_ACTIVITY	0.00177406847144864	0.317758830300627
C0002871	GO_CHAPERONE_BINDING	0.00208657146425236	0.358804366912866
C0002871	GO_PROTEIN_HOMODIMERIZATION_ACTIVITY	0.00288728956556964	0.466154705001056
C0002871	GO_TETRAPYRROLE_BINDING	0.00429782930818699	0.61960078264428
C0002874	GO_SNORNA_BINDING	5.00702279141865e-05	0.0202817756502542
C0002874	GO_TELOMERASE_RNA_BINDING	8.56853472178717e-05	0.0297692831683774
C0002874	GO_TELOMERIC_DNA_BINDING	0.000283882357816735	0.0748883815443385
C0002874	GO_CYTOKINE_ACTIVITY	0.00073711044045974	0.159003499964603
C0002874	GO_CYTOKINE_RECEPTOR_BINDING	0.001607588228563	0.297685377284638
C0002874	GO_TYPE_I_INTERFERON_RECEPTOR_BINDING	0.00488598491059136	0.670731428042072
C0002874	GO_RNA_BINDING	0.0077015142620832	0.941088637244237
C0002874	GO_DNA_POLYMERASE_BINDING	0.0145935506251076	1
C0002874	GO_SIGNAL_SEQUENCE_BINDING	0.0210178237857129	1
C0002874	GO_POLY_A_RNA_BINDING	0.0223598036898934	1
C0002875	GO_IRON_ION_BINDING	3.48202437159979e-06	0.00210502742671717
C0002875	GO_OXYGEN_BINDING	5.44151545549503e-06	0.00308807868676027
C0002875	GO_TRANSPORTER_ACTIVITY	7.15997075848936e-05	0.0266447850980144
C0002875	GO_TETRAPYRROLE_BINDING	0.000112373645595994	0.0371682037751101
C0002875	GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.000321453321449061	0.0821124278188609
C0002875	GO_TRANSITION_METAL_ION_BINDING	0.000997975450227863	0.204555881758516
C0002875	GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS	0.00975047375035964	1
C0002875	GO_ANION_ANION_ANTIPORTER_ACTIVITY	0.00975047375035964	1
C0002875	GO_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.012981565594231	1
C0002875	GO_FERROUS_IRON_BINDING	0.0210178237857129	1
C0002876	GO_QUINONE_BINDING	5.00702279141865e-05	0.0202817756502542
