#disease	pathway	Pvalue	adjPvalue
C0001197	GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	2.23975869057792e-55	4.53340766987254e-51
C0001197	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	2.52667151507356e-51	3.67510731516841e-47
C0001197	GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	1.1145310379086e-50	1.53249952911019e-46
C0001197	GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	2.41188665579089e-50	3.27167662290411e-46
C0001197	GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.58751788807028e-49	2.02496915580208e-45
C0001197	GO_NIK_NF_KAPPAB_SIGNALING	1.21763298863775e-47	1.39080118302713e-43
C0001197	GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	9.4577228969303e-47	9.97388366338708e-43
C0001197	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	1.39903807724363e-46	1.46187223600959e-42
C0001197	GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	4.37854250429288e-46	4.46606531312527e-42
C0001197	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	1.86975719349773e-45	1.80183665703281e-41
C0001206	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.56326609124302e-14	7.65531181110436e-12
C0001206	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	2.00445903664746e-14	9.66666801573396e-12
C0001206	GO_RESPONSE_TO_HORMONE	2.4927273498968e-14	1.18496622708202e-11
C0001206	GO_NEGATIVE_REGULATION_OF_CELL_DEATH	5.75168161559256e-13	2.20710149851803e-10
C0001206	GO_REGULATION_OF_CELL_DEATH	3.63485520953519e-12	1.2172318073538e-09
C0001206	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	4.33882466994249e-12	1.43577282632363e-09
C0001206	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.14931605135118e-11	3.54106763763625e-09
C0001206	GO_RESPONSE_TO_NITROGEN_COMPOUND	1.26681583027893e-11	3.87184333508565e-09
C0001206	GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	2.01928475125333e-11	5.96344990257156e-09
C0001206	GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	2.11026079836503e-11	6.20858375367256e-09
C0001231	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.00939706436996e-17	7.67307564474892e-15
C0001231	GO_REGULATION_OF_CAMP_METABOLIC_PROCESS	1.71148133872755e-15	9.71921847843825e-13
C0001231	GO_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	1.53092551764742e-14	7.516090714753e-12
C0001231	GO_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	2.60549665088613e-14	1.23688895983248e-11
C0001231	GO_POSITIVE_REGULATION_OF_CAMP_METABOLIC_PROCESS	4.31023741192653e-14	1.97607992340617e-11
C0001231	GO_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	1.05444311576951e-13	4.59364233265854e-11
C0001231	GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.91429082589749e-13	7.94746682454187e-11
C0001231	GO_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	3.20081075209907e-13	1.28113438997045e-10
C0001231	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	1.12845204957297e-11	3.4810488825227e-09
C0001231	GO_CELL_CELL_SIGNALING	4.75084975959273e-11	1.30559322054259e-08
C0001338	GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.27339593937469e-40	8.45891751321438e-37
C0001338	GO_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	1.86018830906057e-36	8.90538002439291e-33
C0001338	GO_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	3.21317546356901e-35	1.4049606429e-31
C0001338	GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	9.23039736030511e-35	3.89558205314209e-31
C0001338	GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	3.69514853394145e-34	1.48825791912295e-30
C0001338	GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	1.34333589650074e-32	4.72896700353957e-29
C0001338	GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	3.38967441663531e-31	1.04810399613559e-27
C0001338	GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	4.31955134012415e-31	1.32413725261493e-27
C0001338	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	9.28667170715991e-30	2.48087654961829e-26
C0001338	GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE	8.39140649056091e-29	2.05228510959174e-25
C0001403	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	1.60911710394319e-28	3.81963580797152e-25
C0001403	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	4.41394158616626e-21	5.01270908529787e-18
C0001403	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION	3.43646234776853e-20	3.52132215506187e-17
C0001403	GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	2.61840836444628e-18	2.13339242879205e-15
C0001403	GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	4.27595500697304e-16	2.6250272404463e-13
C0001403	GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS	3.87017232332949e-15	2.08563477986745e-12
C0001403	GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	3.29384720117956e-14	1.53763353111653e-11
C0001403	GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	1.07678050063946e-12	3.97200039853058e-10
C0001403	GO_MYELOID_CELL_DIFFERENTIATION	5.2483468395859e-06	0.000443248672801214
C0001403	GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	8.44373010817797e-05	0.00470795893550791
C0001627	GO_STEROID_METABOLIC_PROCESS	1.50430579043839e-32	5.25346579736613e-29
C0001627	GO_HORMONE_METABOLIC_PROCESS	1.55953254500125e-23	2.30882300859235e-20
C0001627	GO_REGULATION_OF_HORMONE_LEVELS	1.47064346924893e-22	1.96038608170919e-19
C0001627	GO_CELLULAR_HORMONE_METABOLIC_PROCESS	9.16751508055954e-22	1.11435706108747e-18
C0001627	GO_LIPID_METABOLIC_PROCESS	1.83652790694739e-21	2.16560089193182e-18
C0001627	GO_STEROID_BIOSYNTHETIC_PROCESS	3.15784007473151e-19	2.87883262653833e-16
C0001627	GO_SMALL_MOLECULE_METABOLIC_PROCESS	4.51254746750551e-19	4.04846843291381e-16
C0001627	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	3.97400413644479e-18	3.16065463052874e-15
C0001627	GO_OXIDATION_REDUCTION_PROCESS	4.15834992236929e-16	2.55475445821816e-13
C0001627	GO_ESTROGEN_METABOLIC_PROCESS	3.08926421828288e-15	1.69128574237613e-12
C0001733	GO_PLATELET_DEGRANULATION	8.8555224409451e-22	1.07919367444581e-18
C0001733	GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	3.34256946760255e-19	3.04253792775365e-16
C0001733	GO_REGULATION_OF_BODY_FLUID_LEVELS	1.33361521374133e-18	1.12890465145403e-15
C0001733	GO_RESPONSE_TO_WOUNDING	9.85240862420618e-18	7.50972567039089e-15
C0001733	GO_REGULATED_EXOCYTOSIS	5.18722024743523e-17	3.61287197247254e-14
C0001733	GO_WOUND_HEALING	8.1171807876626e-17	5.52555438888964e-14
C0001733	GO_HEMOSTASIS	8.06748357902868e-16	4.76966850531379e-13
C0001733	GO_EXOCYTOSIS	4.69507049027113e-15	2.49813969364544e-12
C0001733	GO_SECRETION_BY_CELL	3.37862541184785e-13	1.34544204155018e-10
C0001733	GO_SECRETION	6.42945183156508e-13	2.45260280414166e-10
C0001768	GO_REGULATION_OF_CELL_ACTIVATION	1.07721744394239e-28	2.61659145947209e-25
C0001768	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	9.50568922389385e-28	2.12018343204559e-24
C0001768	GO_IMMUNE_RESPONSE	3.24611776910337e-27	6.84739741052551e-24
C0001768	GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2.28553881022889e-26	4.46183919485828e-23
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	2.85514390483953e-26	5.53905559752337e-23
C0001768	GO_IMMUNE_SYSTEM_PROCESS	5.7439296614523e-26	1.08015784463444e-22
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2.89733121279858e-25	5.10133568898215e-22
C0001768	GO_ADAPTIVE_IMMUNE_RESPONSE	2.94190082348809e-25	5.17076130665245e-22
C0001768	GO_ACTIVATION_OF_IMMUNE_RESPONSE	1.02461744678509e-24	1.70539094527853e-21
C0001768	GO_REGULATION_OF_IMMUNE_RESPONSE	4.30868457562624e-23	6.04949358466349e-20
C0001787	GO_RESPONSE_TO_EXTERNAL_STIMULUS	3.13158468198338e-15	1.71029477674384e-12
C0001787	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.56326609124302e-14	7.65531181110436e-12
C0001787	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.98829378222818e-13	8.22814017914306e-11
C0001787	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	2.00768615248234e-13	8.28549057252541e-11
C0001787	GO_RESPONSE_TO_BACTERIUM	1.38552772704814e-12	5.02038914676795e-10
C0001787	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	4.33882466994249e-12	1.43577282632363e-09
C0001787	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3.33005974830817e-11	9.41619547513215e-09
C0001787	GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	3.46117699195311e-11	9.75196509003264e-09
C0001787	GO_EMBRYO_IMPLANTATION	4.72073565474732e-11	1.29968136251979e-08
C0001787	GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	5.13713227269275e-11	1.40309702117266e-08
C0001824	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	1.06686107531894e-19	1.03007954026433e-16
C0001824	GO_REGULATION_OF_CELL_PROLIFERATION	1.56535660064114e-17	1.16517679595267e-14
C0001824	GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.20223604908502e-15	6.93879518931938e-13
C0001824	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	9.95915951456141e-15	5.03954184554931e-12
C0001824	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	2.19495988853477e-14	1.05310397746895e-11
C0001824	GO_POSITIVE_REGULATION_OF_LOCOMOTION	3.36085590226194e-14	1.56780206591757e-11
C0001824	GO_RESPONSE_TO_EXTERNAL_STIMULUS	2.97404515669792e-13	1.19453553429619e-10
C0001824	GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	3.82033390270008e-13	1.51243170314551e-10
C0001824	GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	5.59994913740223e-13	2.15472589324663e-10
C0001824	GO_POSITIVE_REGULATION_OF_CHEMOTAXIS	6.2083523259397e-13	2.37011131409411e-10
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.90394002121103e-25	5.10929040463477e-22
C0001849	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	4.13222079943452e-15	2.21387945419301e-12
C0001849	GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	8.3537571237484e-15	4.28567032611286e-12
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.57896428872688e-14	2.0910423476242e-11
C0001849	GO_CELL_CELL_SIGNALING	4.75084975959273e-11	1.30559322054259e-08
C0001849	GO_SYNAPTIC_SIGNALING	1.35818361303507e-10	3.42938475269031e-08
C0001849	GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.68852079037757e-10	6.41975212433634e-08
C0001849	GO_SYSTEM_PROCESS	7.6370646415684e-10	1.66321174770495e-07
C0001849	GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	2.58027273289307e-09	5.03917548866786e-07
C0001849	GO_LOCOMOTORY_BEHAVIOR	7.19627049629826e-09	1.274539612479e-06
C0001890	GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	2.79478856592442e-29	7.1532937444961e-26
C0001890	GO_ION_TRANSMEMBRANE_TRANSPORT	1.48272908512249e-28	3.53236786497251e-25
C0001890	GO_TRANSMEMBRANE_TRANSPORT	1.33701648131007e-26	2.66022516091297e-23
C0001890	GO_ION_TRANSPORT	9.89185148021469e-26	1.81957475222058e-22
C0001890	GO_METAL_ION_TRANSPORT	6.25198189945724e-20	6.21355533195668e-17
C0001890	GO_REGULATION_OF_MEMBRANE_POTENTIAL	9.22686620659494e-19	7.98116508050099e-16
C0001890	GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	2.36868570901298e-18	1.93693855477484e-15
C0001890	GO_CATION_TRANSPORT	1.33960070522864e-17	1.00549209779667e-14
C0001890	GO_REGULATION_OF_ION_TRANSPORT	1.83359493448521e-15	1.03614121311568e-12
C0001890	GO_MEMBRANE_DEPOLARIZATION	4.40853289592311e-15	2.349636630356e-12
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	1.00194349421345e-34	4.2006029138029e-31
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.17665981610603e-34	4.91862666495942e-31
C0001957	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.8925955297719e-25	5.09614495183673e-22
C0001957	GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	5.02252710611968e-25	8.59801951721698e-22
C0001957	GO_SYNAPTIC_SIGNALING	1.87242861189034e-19	1.75728606666106e-16
C0001957	GO_CELL_CELL_SIGNALING	1.48550117260246e-16	9.73966745586964e-14
C0001957	GO_NEGATIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	2.2413036275225e-16	1.43485844044897e-13
C0001957	GO_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	2.4274860143713e-14	1.15778141347312e-11
C0001957	GO_NEUROPEPTIDE_SIGNALING_PATHWAY	1.22157796387492e-13	5.25378530949428e-11
C0001957	GO_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	4.70697137092796e-13	1.8358246575356e-10
C0002066	GO_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	4.20647743774969e-13	1.64889211384456e-10
C0002066	GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	2.4572475626113e-11	7.12305964003862e-09
C0002066	GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	1.31460961572235e-10	3.32461248024125e-08
C0002066	GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	3.57957955628493e-10	8.32385996267457e-08
C0002066	GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	3.38400838797094e-08	5.15093920606311e-06
C0002066	GO_GLUTATHIONE_METABOLIC_PROCESS	3.62211120847559e-08	5.46377249611944e-06
C0002066	GO_SMALL_MOLECULE_CATABOLIC_PROCESS	1.01010641375716e-07	1.36363616484631e-05
C0002066	GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	1.02180640228649e-07	1.37694246829426e-05
C0002066	GO_ORGANIC_ACID_CATABOLIC_PROCESS	3.42037506487935e-07	4.02021949328491e-05
C0002066	GO_ORGANIC_ACID_METABOLIC_PROCESS	7.08847219658099e-07	7.71756220410748e-05
C0002170	GO_REGULATION_OF_CELL_PROLIFERATION	1.49099902887434e-10	3.73310666989709e-08
C0002170	GO_RESPONSE_TO_EXTERNAL_STIMULUS	1.0361004072797e-09	2.19571594675181e-07
C0002170	GO_RESPONSE_TO_ABIOTIC_STIMULUS	7.34845416907163e-09	1.29797189029513e-06
C0002170	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	8.97361514008022e-09	1.54808400508252e-06
C0002170	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	3.81387961455204e-08	5.72467352927477e-06
C0002170	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.87343926103804e-08	5.80668476928179e-06
C0002170	GO_RESPONSE_TO_BIOTIC_STIMULUS	1.13855710036051e-07	1.51242240628448e-05
C0002170	GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	1.2684232064541e-07	1.66520737146838e-05
C0002170	GO_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSPORT	1.54676070342738e-07	1.98561137830024e-05
C0002170	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	1.71470105584745e-07	2.17567924751121e-05
C0002171	GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	7.20658136183231e-33	2.60448195258221e-29
C0002171	GO_RESPONSE_TO_CYTOKINE	2.99001937273449e-32	1.01862033887289e-28
C0002171	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	4.72780687366549e-32	1.57334937315823e-28
C0002171	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	1.44017446414396e-31	4.57975372501705e-28
C0002171	GO_IMMUNE_SYSTEM_PROCESS	2.07345582435458e-30	5.94583566505334e-27
C0002171	GO_IMMUNE_RESPONSE	3.6397140008852e-30	1.01035530936977e-26
C0002171	GO_LEUKOCYTE_CHEMOTAXIS	1.60878475909238e-27	3.49753568909292e-24
C0002171	GO_CELL_CHEMOTAXIS	3.44642080653702e-26	6.6260281356311e-23
C0002171	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	8.24527192880286e-24	1.26230338602801e-20
C0002171	GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	1.28016278617369e-23	1.91327749870361e-20
C0002312	GO_OXYGEN_TRANSPORT	1.88819865701609e-19	1.76636838278207e-16
C0002312	GO_GAS_TRANSPORT	6.33750322944464e-18	4.92478473743177e-15
C0002312	GO_IRON_ION_HOMEOSTASIS	1.24985588972669e-09	2.60098483656713e-07
C0002312	GO_CELLULAR_IRON_ION_HOMEOSTASIS	6.20180417179274e-09	1.11357070822363e-06
C0002312	GO_TRANSITION_METAL_ION_HOMEOSTASIS	2.31049038318538e-08	3.65489139026095e-06
C0002312	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	6.40593601203246e-08	9.09110796140077e-06
C0002312	GO_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS	1.24733592746513e-07	1.63994023641846e-05
C0002312	GO_HOMEOSTATIC_PROCESS	7.63045239164378e-07	8.17091339172792e-05
C0002312	GO_RESPONSE_TO_INORGANIC_SUBSTANCE	1.31522209824223e-06	0.000131184883717063
C0002312	GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS	1.5165871715969e-06	0.000148738897729454
C0002382	GO_INFLAMMATORY_RESPONSE	2.63857849894991e-12	9.02109795076932e-10
C0002382	GO_RESPONSE_TO_EXTERNAL_STIMULUS	1.51685832305535e-10	3.79258171067774e-08
C0002382	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.9657703014809e-10	4.81263605845537e-08
C0002382	GO_REGULATION_OF_OSSIFICATION	5.13123831558111e-10	1.1603312895508e-07
C0002382	GO_POSITIVE_REGULATION_OF_OSSIFICATION	6.31601738063463e-10	1.40327633240475e-07
C0002382	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	9.19851529510527e-10	1.97099539017249e-07
C0002382	GO_RESPONSE_TO_ABIOTIC_STIMULUS	9.63034861960973e-10	2.05567166613081e-07
C0002382	GO_RESPONSE_TO_LIPID	1.69497984722457e-09	3.43055545855401e-07
C0002382	GO_SKELETAL_SYSTEM_DEVELOPMENT	2.13188421070659e-09	4.24254134899199e-07
C0002382	GO_REGULATION_OF_CELL_PROLIFERATION	7.22538771088614e-09	1.27828038680319e-06
C0002395	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	2.90434907377605e-16	1.83400466060024e-13
C0002395	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	4.13222079943452e-15	2.21387945419301e-12
C0002395	GO_RESPONSE_TO_OXYGEN_LEVELS	2.50589956621098e-13	1.01800107714685e-10
C0002395	GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	2.52626683893839e-13	1.02508219555636e-10
C0002395	GO_RESPONSE_TO_EXTERNAL_STIMULUS	2.97404515669792e-13	1.19453553429619e-10
C0002395	GO_AGING	7.25723039236899e-13	2.74966759897303e-10
C0002395	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.74114445601071e-12	6.19310709238212e-10
C0002395	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.85853983061283e-12	6.57770897503379e-10
C0002395	GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	2.01928475125333e-11	5.96344990257156e-09
C0002395	GO_CIRCULATORY_SYSTEM_PROCESS	4.79610081112263e-11	1.31610903089851e-08
C0002631	GO_INFLAMMATORY_RESPONSE	2.62936518692972e-24	4.18964689942369e-21
C0002631	GO_IMMUNE_RESPONSE	4.40193423447014e-23	6.17028893701601e-20
C0002631	GO_DEFENSE_RESPONSE	1.56787970152628e-20	1.66298263512263e-17
C0002631	GO_IMMUNE_SYSTEM_PROCESS	1.97312620779096e-18	1.62960503981098e-15
C0002631	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	7.52711376695281e-15	3.86889350161668e-12
C0002631	GO_RESPONSE_TO_CYTOKINE	1.58552583425332e-14	7.7587646598436e-12
C0002631	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	2.13406948978514e-13	8.76082261304739e-11
C0002631	GO_REGULATION_OF_RESPONSE_TO_WOUNDING	4.78083487929635e-13	1.86208559944209e-10
C0002631	GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	5.65136992285299e-13	2.17226361713903e-10
C0002631	GO_REGULATION_OF_HEMOPOIESIS	9.1536159947726e-13	3.42583972456766e-10
C0002726	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	2.2413036275225e-16	1.43485844044897e-13
C0002726	GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	2.92323700126051e-13	1.17531497568995e-10
C0002726	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.85853983061283e-12	6.57770897503379e-10
C0002726	GO_MACROMOLECULAR_COMPLEX_REMODELING	3.15375797037472e-12	1.06624720905604e-09
C0002726	GO_STEROL_TRANSPORT	6.25717388767761e-12	2.01449860527546e-09
C0002726	GO_STEROL_HOMEOSTASIS	1.39325385455907e-11	4.22964027421519e-09
C0002726	GO_REVERSE_CHOLESTEROL_TRANSPORT	2.4572475626113e-11	7.12305964003862e-09
C0002726	GO_RESPONSE_TO_ACID_CHEMICAL	5.25734192250546e-11	1.43448666725652e-08
C0002726	GO_NEUTRAL_LIPID_METABOLIC_PROCESS	6.53012019766116e-11	1.75247288096515e-08
C0002726	GO_LIPID_HOMEOSTASIS	7.72764702154842e-11	2.04674787828408e-08
C0002736	GO_RESPONSE_TO_OXIDATIVE_STRESS	5.85246099004763e-14	2.63649221401998e-11
C0002736	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	2.61875644978008e-10	6.27188008077196e-08
C0002736	GO_REGULATION_OF_CELL_DEVELOPMENT	1.42589918993689e-09	2.93724724079284e-07
C0002736	GO_DETOXIFICATION	1.11741746148095e-08	1.88980403998412e-06
C0002736	GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	1.38665600404564e-08	2.29555153498023e-06
C0002736	GO_REGULATION_OF_CELL_DIFFERENTIATION	1.95076779088612e-08	3.13314470558492e-06
