#disease	pathway	Pvalue	adjPvalue
C0001206	GO_RECEPTOR_BINDING	3.76456585295909e-08	6.66313388457805e-06
C0001206	GO_IDENTICAL_PROTEIN_BINDING	7.49722219808127e-08	1.26271423332446e-05
C0001206	GO_TETRAPYRROLE_BINDING	8.72285028782111e-08	1.45057509810282e-05
C0001206	GO_HORMONE_ACTIVITY	9.44548547037167e-08	1.56307995557596e-05
C0001206	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	1.90444677319133e-05	0.00196126856427574
C0001206	GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING	2.75015851538838e-05	0.00271495886200073
C0001206	GO_ENZYME_BINDING	8.0675287706267e-05	0.00695448483649417
C0001206	GO_PHOSPHATASE_BINDING	0.000380464346759259	0.0272919401960324
C0001206	GO_KINASE_BINDING	0.000403528931428903	0.0286342764892558
C0001206	GO_PROTEIN_KINASE_ACTIVITY	0.000482002404768072	0.0333765122033744
C0001231	GO_RECEPTOR_BINDING	8.51246003460717e-19	4.95384679229383e-16
C0001231	GO_HORMONE_ACTIVITY	3.62374124371959e-17	1.816186491408e-14
C0001231	GO_NEUROPEPTIDE_RECEPTOR_BINDING	6.35827445968968e-12	1.88708979935278e-09
C0001231	GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	5.82875131043712e-11	1.54785402528427e-08
C0001231	GO_GROWTH_FACTOR_ACTIVITY	1.37900059513025e-10	3.48969414497402e-08
C0001231	GO_CYTOKINE_ACTIVITY	6.28118642919026e-07	8.91913583141898e-05
C0001231	GO_CYTOKINE_RECEPTOR_BINDING	5.14456350625365e-06	0.000609955657406504
C0001231	GO_PEPTIDE_RECEPTOR_ACTIVITY	5.87142775489827e-06	0.000685365109011861
C0001231	GO_NEUROTROPHIN_RECEPTOR_BINDING	1.2582012881454e-05	0.00136990692913454
C0001231	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	0.000104469480972392	0.00879035410717409
C0001338	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	4.67098007039191e-10	1.1030574045296e-07
C0001338	GO_IDENTICAL_PROTEIN_BINDING	1.64200762281939e-09	3.58519031902086e-07
C0001338	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	1.41319092408531e-07	2.25592126775819e-05
C0001338	GO_SIGNAL_TRANSDUCER_ACTIVITY	4.0968694478717e-07	6.08428368833246e-05
C0001338	GO_DEATH_RECEPTOR_BINDING	4.2243603069149e-07	6.22519050833939e-05
C0001338	GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	5.33401063563102e-07	7.71190946937365e-05
C0001338	GO_ENZYME_BINDING	4.88732409415811e-06	0.000582957910463603
C0001338	GO_CYTOKINE_RECEPTOR_BINDING	5.14456350625365e-06	0.000609955657406504
C0001338	GO_THIOESTERASE_BINDING	2.75015851538838e-05	0.00271495886200073
C0001338	GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	2.86009237058208e-05	0.00281884005533148
C0001403	GO_NUCLEIC_ACID_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	4.2379860628799e-40	1.32289743997097e-36
C0001403	GO_REGULATORY_REGION_NUCLEIC_ACID_BINDING	7.7544357008857e-31	1.16024525238658e-27
C0001403	GO_SEQUENCE_SPECIFIC_DNA_BINDING	1.26940250369833e-28	1.62379575290463e-25
C0001403	GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_ACTIVITY_SEQUENCE_SPECIFIC_DNA_BINDING	1.99721509202028e-26	2.15358054523339e-23
C0001403	GO_DOUBLE_STRANDED_DNA_BINDING	8.0483676992614e-26	8.28997621386454e-23
C0001403	GO_CORE_PROMOTER_PROXIMAL_REGION_DNA_BINDING	2.44378358320974e-17	1.23892160756865e-14
C0001403	GO_TRANSCRIPTION_FACTOR_ACTIVITY_RNA_POLYMERASE_II_CORE_PROMOTER_PROXIMAL_REGION_SEQUENCE_SPECIFIC_BINDING	3.3443433788115e-16	1.53875050323085e-13
C0001403	GO_TRANSCRIPTIONAL_REPRESSOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_BINDING	8.61748932344187e-14	3.16416867331472e-11
C0001403	GO_TRANSCRIPTIONAL_ACTIVATOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_BINDING	1.28081106548384e-13	4.61748005512464e-11
C0001403	GO_TRANSCRIPTIONAL_REPRESSOR_ACTIVITY_RNA_POLYMERASE_II_CORE_PROMOTER_PROXIMAL_REGION_SEQUENCE_SPECIFIC_BINDING	4.93134166265415e-11	1.3168903427768e-08
C0001627	GO_TETRAPYRROLE_BINDING	1.14151291326849e-22	9.18034279629756e-20
C0001627	GO_OXIDOREDUCTASE_ACTIVITY	1.13965539418048e-18	6.5499662384845e-16
C0001627	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	1.96870618496586e-18	1.11179929703426e-15
C0001627	GO_MONOOXYGENASE_ACTIVITY	8.82497737993704e-18	4.69888591756483e-15
C0001627	GO_IRON_ION_BINDING	2.06966335637797e-16	9.77506842560669e-14
C0001627	GO_OXYGEN_BINDING	2.3081730002399e-14	8.92110790424014e-12
C0001627	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	2.15771898345705e-13	7.55007364748672e-11
C0001627	GO_STEROID_DEHYDROGENASE_ACTIVITY	9.41039098041354e-13	3.09164135470899e-10
C0001627	GO_STEROID_HYDROXYLASE_ACTIVITY	9.41039098041354e-13	3.09164135470899e-10
C0001627	GO_GLUCURONOSYLTRANSFERASE_ACTIVITY	9.02441439488049e-11	2.34100842663331e-08
C0001733	GO_PROTEASE_BINDING	2.61783209480136e-10	6.39908454397818e-08
C0001733	GO_PEPTIDASE_REGULATOR_ACTIVITY	9.27796238843575e-10	2.10062016916241e-07
C0001733	GO_INTEGRIN_BINDING	3.95279569737065e-09	8.08300421916667e-07
C0001733	GO_RECEPTOR_BINDING	6.02660772323358e-09	1.20353957820835e-06
C0001733	GO_CELL_ADHESION_MOLECULE_BINDING	1.48986484572169e-08	2.79475831728182e-06
C0001733	GO_PEPTIDASE_INHIBITOR_ACTIVITY	4.53447594157003e-08	7.87814684545448e-06
C0001733	GO_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	2.11885118994551e-07	3.28312882872862e-05
C0001733	GO_HEPARIN_BINDING	5.96355354701482e-07	8.50914275413262e-05
C0001733	GO_EXTRACELLULAR_MATRIX_BINDING	9.70079666507891e-07	0.000132236242078041
C0001733	GO_ENZYME_INHIBITOR_ACTIVITY	1.69438188168349e-06	0.000222165393015442
C0001768	GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	3.90532376072338e-10	9.2811372239112e-08
C0001768	GO_SH2_DOMAIN_BINDING	8.41276025742851e-10	1.9230266991863e-07
C0001768	GO_PHOSPHOTYROSINE_BINDING	2.5024611348643e-09	5.29681406882484e-07
C0001768	GO_ANTIGEN_BINDING	3.60928889736423e-09	7.51368782275814e-07
C0001768	GO_IMMUNOGLOBULIN_RECEPTOR_BINDING	1.05703069716661e-08	2.04362562148875e-06
C0001768	GO_PROTEIN_TYROSINE_KINASE_ACTIVITY	2.75272967313719e-08	4.96196305036573e-06
C0001768	GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	3.20649307251704e-08	5.73703666502768e-06
C0001768	GO_KINASE_BINDING	3.31483768610437e-08	5.92600325201926e-06
C0001768	GO_SIGNAL_TRANSDUCER_ACTIVITY	6.82829436264711e-08	1.15654165629933e-05
C0001768	GO_PHOSPHOPROTEIN_BINDING	1.24733592746513e-07	2.00720904585979e-05
C0001787	GO_RECEPTOR_BINDING	1.53412852408351e-11	4.36523769825411e-09
C0001787	GO_IDENTICAL_PROTEIN_BINDING	1.64200762281939e-09	3.58519031902086e-07
C0001787	GO_TETRAPYRROLE_BINDING	1.95507621450257e-06	0.000254713138661749
C0001787	GO_HORMONE_ACTIVITY	2.09121924082932e-06	0.000271098171446519
C0001787	GO_NADP_BINDING	1.1952065658167e-05	0.00131819738501255
C0001787	GO_CELL_ADHESION_MOLECULE_BINDING	4.66691667462877e-05	0.00432179099030547
C0001787	GO_PROTEIN_COMPLEX_BINDING	0.000106843380388455	0.00892997631290588
C0001787	GO_ENZYME_BINDING	0.000289171155037544	0.0213347763944812
C0001787	GO_INTEGRIN_BINDING	0.000595973402642542	0.0396363668900872
C0001787	GO_FMN_BINDING	0.000658631269201397	0.0431322784967686
C0001824	GO_CYTOKINE_ACTIVITY	5.19462840241968e-26	5.42781019394796e-23
C0001824	GO_GROWTH_FACTOR_ACTIVITY	3.9847153403855e-25	3.89640337169332e-22
C0001824	GO_RECEPTOR_BINDING	5.65355624163116e-20	3.6441376055333e-17
C0001824	GO_GROWTH_FACTOR_RECEPTOR_BINDING	3.4397003048963e-19	2.0870414639343e-16
C0001824	GO_CYTOKINE_RECEPTOR_BINDING	2.89727193780016e-17	1.45797572617813e-14
C0001824	GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING	2.5024611348643e-09	5.29681406882484e-07
C0001824	GO_CHEMOATTRACTANT_ACTIVITY	3.19472882897809e-06	0.000398510189661429
C0001824	GO_RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	1.22912671010303e-05	0.00135071986314588
C0001824	GO_MOLECULAR_FUNCTION_REGULATOR	1.57610705918509e-05	0.00168124022321651
C0001824	GO_CHEMOKINE_ACTIVITY	2.12167635365161e-05	0.00216775873477598
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	4.37712624564886e-27	4.98435172786071e-24
C0001849	GO_SIGNALING_RECEPTOR_ACTIVITY	7.8296023798737e-18	4.1907322517163e-15
C0001849	GO_RECEPTOR_ACTIVITY	1.31004391848784e-17	6.80028080691748e-15
C0001849	GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	6.96637233065632e-15	2.85008959821205e-12
C0001849	GO_SIGNAL_TRANSDUCER_ACTIVITY	2.4675440600184e-14	9.52859815025375e-12
C0001849	GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	4.58156732106849e-12	1.38389304074301e-09
C0001849	GO_DRUG_BINDING	1.77697305445588e-10	4.43573738775807e-08
C0001849	GO_CATECHOLAMINE_BINDING	2.5024611348643e-09	5.29681406882484e-07
C0001849	GO_ADRENERGIC_RECEPTOR_ACTIVITY	6.60436017162338e-08	1.12344486645239e-05
C0001849	GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	9.94328385309802e-08	1.63823747267648e-05
C0001890	GO_GATED_CHANNEL_ACTIVITY	1.99424634984753e-33	3.65428393799361e-30
C0001890	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.21402562103994e-31	1.94819205452736e-28
C0001890	GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	8.71579036496255e-30	1.20978373832255e-26
C0001890	GO_TRANSPORTER_ACTIVITY	6.5673406144543e-26	6.7967299773046e-23
C0001890	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	1.82674162578785e-24	1.68299338473699e-21
C0001890	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.16906076087641e-23	1.01337733603778e-20
C0001890	GO_CATION_CHANNEL_ACTIVITY	5.74336673215817e-23	4.73178238781146e-20
C0001890	GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5.2234172884407e-22	3.99988733852079e-19
C0001890	GO_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.04759794974764e-21	7.80365236384744e-19
C0001890	GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	1.03322477827171e-14	4.1663038361875e-12
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	1.85421874631778e-45	8.42095503883272e-42
C0001957	GO_SIGNALING_RECEPTOR_ACTIVITY	4.09874366029166e-30	5.83132053817784e-27
C0001957	GO_RECEPTOR_ACTIVITY	1.3467210696001e-26	1.47551364124394e-23
C0001957	GO_SIGNAL_TRANSDUCER_ACTIVITY	3.96408234602934e-25	3.88278457152143e-22
C0001957	GO_PEPTIDE_RECEPTOR_ACTIVITY	1.6520645957868e-19	1.02861923553761e-16
C0001957	GO_NEUROPEPTIDE_BINDING	4.33642768055027e-17	2.16214981167019e-14
C0001957	GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY	5.7613264872091e-17	2.85173430918153e-14
C0001957	GO_AMIDE_BINDING	8.04175374457775e-12	2.3735546000868e-09
C0001957	GO_GLUTAMATE_RECEPTOR_ACTIVITY	9.67009522630579e-08	1.59451287900162e-05
C0001957	GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	2.37293901799628e-07	3.63292540470969e-05
C0002066	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS	6.59119663169648e-10	1.52571819873751e-07
C0002066	GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	1.39688689962546e-09	3.07472294243863e-07
C0002066	GO_NADP_BINDING	1.1952065658167e-05	0.00131819738501255
C0002066	GO_NADPH_BINDING	1.67244584851577e-05	0.00176273549855323
C0002066	GO_OXIDOREDUCTASE_ACTIVITY	4.85804463659181e-05	0.00448003682299382
C0002066	GO_COFACTOR_BINDING	0.000186267554858935	0.0146157411313771
C0002066	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	0.00224525194570859	0.113441531694221
C0002066	GO_COENZYME_BINDING	0.00271470661892386	0.133033639638978
C0002066	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	0.00561992269115761	0.234569983548834
C0002066	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	0.0072518787051637	0.283120385466763
C0002170	GO_RECEPTOR_BINDING	3.76456585295909e-08	6.66313388457805e-06
C0002170	GO_HORMONE_ACTIVITY	2.09121924082932e-06	0.000271098171446519
C0002170	GO_ACETYLCHOLINE_BINDING	3.42713724346819e-05	0.00330321037866693
C0002170	GO_CYTOKINE_RECEPTOR_BINDING	4.98949487420231e-05	0.00458616395144362
C0002170	GO_NEUROTRANSMITTER_BINDING	7.20942718503898e-05	0.00630361033199567
C0002170	GO_CYTOKINE_ACTIVITY	9.02756559020712e-05	0.00768840366651239
C0002170	GO_ACETYLCHOLINE_RECEPTOR_ACTIVITY	9.83463354963229e-05	0.00831015532094836
C0002170	GO_GROWTH_FACTOR_ACTIVITY	0.000219507958500916	0.0167935092457843
C0002170	GO_QUATERNARY_AMMONIUM_GROUP_BINDING	0.000547004786369752	0.0369468410108254
C0002170	GO_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	0.000741311627520001	0.0479494046093335
C0002171	GO_CYTOKINE_ACTIVITY	5.19462840241968e-26	5.42781019394796e-23
C0002171	GO_CYTOKINE_RECEPTOR_BINDING	5.41667511518479e-25	5.20290738705597e-22
C0002171	GO_CHEMOKINE_RECEPTOR_BINDING	3.99529886696636e-19	2.40566569503485e-16
C0002171	GO_CHEMOKINE_ACTIVITY	3.7002053401049e-18	2.03957807458218e-15
C0002171	GO_CCR_CHEMOKINE_RECEPTOR_BINDING	4.83519167278197e-18	2.63881459005856e-15
C0002171	GO_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY	3.08926421828288e-15	1.30491121531363e-12
C0002171	GO_CYTOKINE_RECEPTOR_ACTIVITY	1.14809530966719e-14	4.6118360714338e-12
C0002171	GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	1.3406686104551e-13	4.8227645101318e-11
C0002171	GO_C_C_CHEMOKINE_RECEPTOR_ACTIVITY	4.20647743774969e-13	1.42885994104092e-10
C0002171	GO_RECEPTOR_BINDING	1.53412852408351e-11	4.36523769825411e-09
C0002312	GO_OXYGEN_BINDING	2.2413036275225e-16	1.05171023443298e-13
C0002312	GO_TETRAPYRROLE_BINDING	7.38467489495138e-14	2.72735740000364e-11
C0002312	GO_IRON_ION_BINDING	3.5851288555931e-13	1.22848953913773e-10
C0002312	GO_TRANSITION_METAL_ION_BINDING	1.58198552052961e-06	0.000207835987393198
C0002312	GO_TRANSPORTER_ACTIVITY	7.93318667479149e-05	0.00685807594217681
C0002312	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	0.000547004786369752	0.0369468410108254
C0002312	GO_OXIDOREDUCTASE_ACTIVITY	0.00132272731890092	0.0746432227757202
C0002312	GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	0.00141119774972558	0.0780834885996272
C0002312	GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00337115605341936	0.15623636557765
C0002312	GO_HISTONE_ACETYLTRANSFERASE_BINDING	0.00567105756403222	0.234569983548834
C0002382	GO_DEATH_RECEPTOR_ACTIVITY	5.14157433014083e-08	8.87389243215984e-06
C0002382	GO_CYTOKINE_ACTIVITY	6.28118642919026e-07	8.91913583141898e-05
C0002382	GO_RECEPTOR_BINDING	1.1510688225989e-06	0.000154962132883604
C0002382	GO_GROWTH_FACTOR_ACTIVITY	1.16903200386969e-06	0.000157082164821948
C0002382	GO_RECEPTOR_ACTIVITY	0.000332363876737612	0.0240882239802013
C0002382	GO_CYTOKINE_RECEPTOR_BINDING	0.000413730999064886	0.0292792741508397
C0002382	GO_HORMONE_ACTIVITY	0.000571011983913557	0.0382633867182976
C0002382	GO_SIGNALING_RECEPTOR_ACTIVITY	0.000724839224840445	0.0469950551624914
C0002382	GO_PEPTIDE_HORMONE_RECEPTOR_BINDING	0.00215299619407125	0.109728174760217
C0002382	GO_SIGNAL_TRANSDUCER_ACTIVITY	0.00286918853131207	0.138644961891042
C0002395	GO_RECEPTOR_BINDING	1.53412852408351e-11	4.36523769825411e-09
C0002395	GO_GROWTH_FACTOR_ACTIVITY	6.62335954623905e-08	1.12409001239208e-05
C0002395	GO_IDENTICAL_PROTEIN_BINDING	7.49722219808127e-08	1.26271423332446e-05
C0002395	GO_CYTOKINE_ACTIVITY	6.28118642919026e-07	8.91913583141898e-05
C0002395	GO_COPPER_ION_BINDING	1.5428193746974e-06	0.000202982143729264
C0002395	GO_HORMONE_ACTIVITY	2.09121924082932e-06	0.000271098171446519
C0002395	GO_CYTOKINE_RECEPTOR_BINDING	4.98949487420231e-05	0.00458616395144362
C0002395	GO_TETRAPYRROLE_BINDING	0.00054680359917148	0.0369468410108254
C0002395	GO_PROTEIN_DIMERIZATION_ACTIVITY	0.00105526443713479	0.0621705381001199
C0002395	GO_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY	0.00141119774972558	0.0780834885996272
C0002631	GO_CYTOKINE_ACTIVITY	2.85327442661186e-33	5.11507007033169e-30
C0002631	GO_CYTOKINE_RECEPTOR_BINDING	5.41667511518479e-25	5.20290738705597e-22
C0002631	GO_RECEPTOR_BINDING	9.82866243585724e-24	8.58187721531832e-21
C0002631	GO_GROWTH_FACTOR_RECEPTOR_BINDING	2.96515653331848e-14	1.13330174662497e-11
C0002631	GO_INTERLEUKIN_1_RECEPTOR_BINDING	8.48060765639293e-12	2.49862635972431e-09
C0002631	GO_GROWTH_FACTOR_ACTIVITY	6.62335954623905e-08	1.12409001239208e-05
C0002631	GO_CXCR_CHEMOKINE_RECEPTOR_BINDING	2.75015851538838e-05	0.00271495886200073
C0002631	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	0.000263633634080321	0.0197415883913562
C0002631	GO_CYTOKINE_RECEPTOR_ACTIVITY	0.000294668649652364	0.0216630118605563
C0002631	GO_CHEMOKINE_ACTIVITY	0.000592072331184029	0.0395792128271011
C0002726	GO_CHOLESTEROL_TRANSPORTER_ACTIVITY	9.96497428627612e-10	2.24373763473367e-07
C0002726	GO_STEROL_TRANSPORTER_ACTIVITY	3.7414054644834e-09	7.70196147621866e-07
C0002726	GO_PROTEIN_LIPID_COMPLEX_BINDING	4.08377722466923e-08	7.17657436796683e-06
C0002726	GO_ENZYME_BINDING	2.13896080209462e-07	3.30897559909256e-05
C0002726	GO_STEROL_BINDING	3.25744315034788e-07	4.8682373681572e-05
C0002726	GO_IDENTICAL_PROTEIN_BINDING	4.46840474378198e-07	6.52498679742956e-05
C0002726	GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	1.47550651504383e-06	0.00019521277086558
C0002726	GO_ALCOHOL_BINDING	1.48073117620849e-06	0.000195673012564353
C0002726	GO_PROTEASE_BINDING	3.4841276127758e-06	0.000432219926567593
C0002726	GO_LIPID_TRANSPORTER_ACTIVITY	4.54590032841742e-06	0.000544101060785
C0002736	GO_IDENTICAL_PROTEIN_BINDING	1.15634607442789e-08	2.20920664677347e-06
C0002736	GO_ENZYME_BINDING	3.97108465766685e-08	7.00486665664786e-06
C0002736	GO_RECEPTOR_BINDING	2.16883845610392e-07	3.34358360807143e-05
C0002736	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	5.05296834856439e-07	7.32081134395743e-05
C0002736	GO_CYTOKINE_ACTIVITY	8.15498616123935e-06	0.000921742130281826
C0002736	GO_SCAFFOLD_PROTEIN_BINDING	3.49071458589877e-05	0.00335082366599793
C0002736	GO_NITRIC_OXIDE_SYNTHASE_BINDING	6.08979456094085e-05	0.00543978641747213
C0002736	GO_PROTEIN_LIPID_COMPLEX_BINDING	0.000130153367289465	0.0106449331958292
C0002736	GO_PROTEIN_HOMODIMERIZATION_ACTIVITY	0.000144923258345589	0.0117084970780344
C0002736	GO_OXIDOREDUCTASE_ACTIVITY	0.000269953221193036	0.0200836548630427
C0002768	GO_RECEPTOR_BINDING	6.02660772323358e-09	1.20353957820835e-06
C0002768	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	1.19518435132532e-07	1.92927398768671e-05
C0002768	GO_CATION_CHANNEL_ACTIVITY	1.48798923634449e-07	2.36640828174735e-05
C0002768	GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	2.45169753467745e-07	3.75151943186009e-05
C0002768	GO_GROWTH_FACTOR_BINDING	2.62368223451786e-07	3.99270422486513e-05
C0002768	GO_GATED_CHANNEL_ACTIVITY	5.33401063563102e-07	7.71190946937365e-05
C0002768	GO_RECEPTOR_ACTIVITY	5.80761567595773e-07	8.312929963699e-05
C0002768	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.44509332834958e-06	0.000191626876586966
C0002768	GO_NEUROPEPTIDE_RECEPTOR_BINDING	3.19472882897809e-06	0.000398510189661429
C0002768	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5.71316195143835e-06	0.000669872336024987
C0002792	GO_PROTEASE_BINDING	3.4841276127758e-06	0.000432219926567593
C0002792	GO_PEPTIDASE_REGULATOR_ACTIVITY	4.24757629388953e-06	0.000514222852620513
C0002792	GO_IDENTICAL_PROTEIN_BINDING	1.22365475114894e-05	0.00134572816976598
C0002792	GO_ENZYME_INHIBITOR_ACTIVITY	1.61133035558287e-05	0.00171654682361816
C0002792	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	1.90444677319133e-05	0.00196126856427574
C0002792	GO_RECEPTOR_BINDING	2.51953561099347e-05	0.00253218540128662
C0002792	GO_LIPASE_INHIBITOR_ACTIVITY	2.75015851538838e-05	0.00271495886200073
C0002792	GO_CYTOKINE_ACTIVITY	9.02756559020712e-05	0.00768840366651239
C0002792	GO_PEPTIDASE_INHIBITOR_ACTIVITY	0.000175041229701049	0.0137909164463852
C0002792	GO_PROTEIN_DIMERIZATION_ACTIVITY	0.00026918836589845	0.0200486472164484
C0002871	GO_CYTOKINE_ACTIVITY	2.85327442661186e-33	5.11507007033169e-30
