#disease	pathway	Pvalue	adjPvalue
C0001627	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	1.63328060501766e-28	1.25673991253925e-25
C0001627	GO_OXIDATION_REDUCTION_PROCESS	6.61200959713449e-28	4.88549802751902e-25
C0001627	GO_STEROID_BIOSYNTHETIC_PROCESS	6.85326660677541e-28	5.05655343735701e-25
C0001733	GO_EXTRACELLULAR_SPACE	3.53768928674609e-51	9.49038788445772e-48
C0001733	GO_PLATELET_ALPHA_GRANULE	2.56445912183319e-26	1.68482424066195e-23
C0001733	GO_WOUND_HEALING	4.07991653876298e-26	2.64114569193992e-23
C0001733	GO_RESPONSE_TO_WOUNDING	9.30185250309723e-26	5.85383037434137e-23
C0001733	GO_PLATELET_DEGRANULATION	7.18419270382803e-25	4.21275786808426e-22
C0001733	GO_SECRETORY_GRANULE_LUMEN	6.27405285198657e-24	3.41390591009965e-21
C0001733	GO_PLATELET_ALPHA_GRANULE_LUMEN	7.3367401595164e-24	3.97310147431877e-21
C0001733	GO_REGULATION_OF_BODY_FLUID_LEVELS	1.65570100599378e-23	8.71126361791902e-21
C0001733	GO_HEMOSTASIS	2.24315214959679e-22	1.07540610144559e-19
C0001733	GO_SECRETORY_GRANULE	4.77417677978709e-22	2.2296057363041e-19
C0001768	GO_IMMUNE_SYSTEM_PROCESS	1.99232075471281e-52	5.66791704590166e-49
C0001768	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	2.00138425594641e-51	5.45626563714051e-48
C0001768	GO_IMMUNE_RESPONSE	3.7518262363248e-49	9.23923230656527e-46
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	5.23675220315328e-48	1.21783189178513e-44
C0001768	GO_ADAPTIVE_IMMUNE_RESPONSE	6.44320393003078e-46	1.36118362586846e-42
C0001768	GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	8.94167539834196e-46	1.87805244120548e-42
C0001768	GO_ACTIVATION_OF_IMMUNE_RESPONSE	1.70931972801612e-45	3.532266721046e-42
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	1.89607635190775e-45	3.91040287747106e-42
C0001768	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	2.76554524047984e-44	5.4096834242641e-41
C0001768	GO_REGULATION_OF_IMMUNE_RESPONSE	2.457378450973e-43	4.57768033827844e-40
C0001787	GO_EXTRACELLULAR_SPACE	5.95355508457404e-30	5.04722725222002e-27
C0001787	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.40622365903076e-21	1.47712990146371e-18
C0001787	GO_RESPONSE_TO_EXTERNAL_STIMULUS	6.12732285656306e-21	2.59611335531747e-18
C0001787	GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	1.56295217092779e-19	5.83284127618041e-17
C0001787	GO_REGULATION_OF_CELL_DEATH	1.08637569295354e-17	3.37394618721768e-15
C0001787	GO_RECEPTOR_BINDING	1.64036169024041e-17	5.00453481141459e-15
C0001787	GO_RESPONSE_TO_WOUNDING	5.53888347988354e-17	1.60604546634915e-14
C0001787	GO_POSITIVE_REGULATION_OF_LOCOMOTION	3.84655650080387e-16	1.01988156565366e-13
C0001787	GO_WOUND_HEALING	6.45856243393588e-16	1.67285272093457e-13
C0001787	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	5.63281099099959e-15	1.3125887766403e-12
C0001824	GO_EXTRACELLULAR_SPACE	1.07515564872275e-45	2.24188445200028e-42
C0001824	GO_CYTOKINE_ACTIVITY	1.10175484652529e-43	2.0881862181499e-40
C0001824	GO_GROWTH_FACTOR_ACTIVITY	6.37651244794748e-42	1.10829741707757e-38
C0001824	GO_RECEPTOR_BINDING	3.72643258832691e-39	5.61832465912261e-36
C0001824	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	2.25535930857851e-28	1.72175761124504e-25
C0001824	GO_REGULATION_OF_CELL_PROLIFERATION	2.23774748729859e-24	1.26524271450264e-21
C0001824	GO_CYTOKINE_RECEPTOR_BINDING	3.06779737029133e-24	1.7152204848631e-21
C0001824	GO_GROWTH_FACTOR_RECEPTOR_BINDING	2.1303309466821e-23	1.11243285248469e-20
C0001824	GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	2.34010109411048e-22	1.11957965649043e-19
C0001824	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	7.51289053474717e-21	3.15516400055304e-18
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	8.6001231862488e-41	1.41104557609334e-37
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	5.06973928180948e-40	7.98225989278032e-37
C0001849	GO_SIGNALING_RECEPTOR_ACTIVITY	6.29244445331898e-30	5.32779569560961e-27
C0001849	GO_RECEPTOR_ACTIVITY	1.01629564677235e-29	8.47381694729094e-27
C0001849	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.67678574494433e-25	1.03261796731178e-22
C0001849	GO_SIGNAL_TRANSDUCER_ACTIVITY	1.84660597800236e-25	1.13600284073056e-22
C0001849	GO_CELL_CELL_SIGNALING	6.44464086243029e-24	3.50530696515801e-21
C0001849	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	6.7835546214874e-24	3.68332357527927e-21
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	1.30430137452641e-23	6.92308422815599e-21
C0001849	GO_BEHAVIOR	7.43449551898363e-20	2.84701397961305e-17
C0001890	GO_GATED_CHANNEL_ACTIVITY	4.1692757511006e-49	1.02346046665505e-45
C0001890	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.59490956218185e-48	1.07206499657513e-44
C0001890	GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	2.21131711318345e-45	4.54698135464782e-42
C0001890	GO_ION_TRANSMEMBRANE_TRANSPORT	1.33012192551647e-44	2.65001729014419e-41
C0001890	GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.69158845172192e-44	3.35464588598363e-41
C0001890	GO_TRANSPORTER_COMPLEX	5.04536036731791e-44	9.70367528984472e-41
C0001890	GO_ION_TRANSPORT	2.21436266663046e-41	3.73855204324645e-38
C0001890	GO_TRANSPORTER_ACTIVITY	2.2329929125918e-40	3.5820754489232e-37
C0001890	GO_TRANSMEMBRANE_TRANSPORT	3.50498035630269e-40	5.56077210001704e-37
C0001890	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.32311565412942e-32	1.34156884022388e-29
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	3.13370710327618e-120	2.84372703941196e-115
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.03154293371306e-92	1.78706408971422e-88
C0001957	GO_SIGNALING_RECEPTOR_ACTIVITY	4.10638027873833e-82	4.23557754671972e-78
C0001957	GO_RECEPTOR_ACTIVITY	2.59179738621531e-73	1.82400754958711e-69
C0001957	GO_SIGNAL_TRANSDUCER_ACTIVITY	1.84527295474819e-69	1.09668296854475e-65
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	8.10325258158988e-58	2.9379218488071e-54
C0001957	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	2.30142055027727e-44	4.51963339705111e-41
C0001957	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.97215529102443e-44	5.79445889571558e-41
C0001957	GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	7.76727614108965e-39	1.15001816746169e-35
C0001957	GO_PEPTIDE_RECEPTOR_ACTIVITY	3.46082522313097e-34	3.89301494706628e-31
C0002066	GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	5.06495650912112e-17	1.47201238878805e-14
C0002066	GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	3.37847525153818e-13	6.40166838347685e-11
C0002066	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS	1.47812619427616e-12	2.56783032059355e-10
C0002066	GO_GLUTATHIONE_METABOLIC_PROCESS	1.87652441930586e-12	3.22526072541284e-10
C0002066	GO_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.69410121542695e-11	2.55103599030623e-09
C0002066	GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	5.35561850373453e-10	6.42829518649454e-08
C0002066	GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	9.71555319819907e-10	1.12055643952642e-07
C0002066	GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	1.35687363510379e-09	1.53247087995968e-07
C0002066	GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	2.4639485485341e-09	2.65315008395073e-07
C0002066	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	8.41077026956708e-09	8.25467496380109e-07
C0002170	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.18087045551902e-17	3.65463275973794e-15
C0002170	GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	8.06206701378567e-17	2.29806146705292e-14
C0002170	GO_REGULATION_OF_CELL_PROLIFERATION	2.56218889094062e-16	6.91705264815705e-14
C0002170	GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	3.04031088094346e-15	7.31416987818259e-13
C0002170	GO_RESPONSE_TO_EXTERNAL_STIMULUS	3.66300971811283e-15	8.73421195188435e-13
C0002170	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	4.71320050988741e-15	1.11011940455632e-12
C0002170	GO_RESPONSE_TO_LIPID	2.99601874939189e-14	6.44980987301976e-12
C0002170	GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	3.54853235110736e-14	7.55655001197583e-12
C0002170	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION	1.03959714545567e-13	2.08955710925997e-11
C0002170	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	3.49361799594672e-13	6.61188331579155e-11
C0002171	GO_IMMUNE_RESPONSE	2.1550125427382e-56	7.3135003323684e-53
C0002171	GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	7.53987138788347e-55	2.38962833271458e-51
C0002171	GO_CYTOKINE_ACTIVITY	2.4130674820472e-54	7.48863327572765e-51
C0002171	GO_IMMUNE_SYSTEM_PROCESS	7.07205073436878e-54	2.15112078518761e-50
C0002171	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	2.14253151006744e-53	6.39925331747429e-50
C0002171	GO_CYTOKINE_RECEPTOR_BINDING	6.58543074701618e-52	1.83571010168901e-48
C0002171	GO_RESPONSE_TO_CYTOKINE	2.43563334099458e-51	6.6030529227343e-48
C0002171	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	2.71719918684939e-51	7.33934961780451e-48
C0002171	GO_CELL_CHEMOTAXIS	1.77294492865773e-43	3.33125474684166e-40
C0002171	GO_CHEMOKINE_RECEPTOR_BINDING	4.91933620031841e-42	8.59478816282466e-39
C0002312	GO_OXYGEN_BINDING	4.5503435052095e-21	1.95264945735996e-18
C0002312	GO_TETRAPYRROLE_BINDING	1.330248258035e-19	4.98839314356789e-17
C0002312	GO_OXYGEN_TRANSPORT	5.64338692178885e-17	1.63137133205319e-14
C0002312	GO_DETOXIFICATION	6.07909368041489e-17	1.75259425847674e-14
C0002312	GO_IRON_ION_BINDING	6.93515384196219e-17	1.98864037264761e-14
C0002312	GO_HEMOGLOBIN_COMPLEX	1.80722889148347e-15	4.45311816416655e-13
C0002312	GO_GAS_TRANSPORT	1.86966693247981e-15	4.59837777977822e-13
C0002312	GO_OXIDOREDUCTASE_ACTIVITY	1.13122404204831e-14	2.54872844238148e-12
C0002312	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	1.69975266658736e-13	3.32991098131004e-11
C0002312	GO_RESPONSE_TO_TOXIC_SUBSTANCE	4.27729524413716e-13	7.99804643413772e-11
C0002382	GO_ANCHORED_COMPONENT_OF_MEMBRANE	3.67405400102639e-19	1.3185535152627e-16
C0002382	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	8.076747815896e-16	2.06753538008e-13
C0002382	GO_BIOLOGICAL_ADHESION	1.69236592880542e-12	2.92486818249757e-10
C0002382	GO_EXTRACELLULAR_SPACE	6.39694421635379e-11	8.89459947145216e-09
C0002382	GO_CELL_SURFACE	1.63933890065898e-10	2.13601270475583e-08
C0002382	GO_INFLAMMATORY_RESPONSE	2.07890222836583e-10	2.66680910683555e-08
C0002382	GO_RECEPTOR_ACTIVITY	1.23988663655235e-09	1.40738007839245e-07
C0002382	GO_SKELETAL_SYSTEM_DEVELOPMENT	3.86350633265747e-09	4.03139034645925e-07
C0002382	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	4.55766538011323e-09	4.71107119760455e-07
C0002382	GO_DEFENSE_RESPONSE	5.74016964645368e-09	5.80907928150631e-07
C0002395	GO_EXTRACELLULAR_SPACE	8.47364566567966e-28	6.19959252118503e-25
C0002395	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	4.00990139144994e-22	1.88242701271666e-19
C0002395	GO_RESPONSE_TO_EXTERNAL_STIMULUS	7.80260168351163e-22	3.56575302419822e-19
C0002395	GO_REGULATION_OF_CELL_DEATH	3.34788105302747e-21	1.45271283177544e-18
C0002395	GO_RECEPTOR_BINDING	4.9283967168241e-21	2.10853499836892e-18
C0002395	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.55571268732217e-20	6.35895770252666e-18
C0002395	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	2.85060172201079e-20	1.13724763176282e-17
C0002395	GO_AGING	4.55084396720925e-19	1.62067581618206e-16
C0002395	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.53961400036218e-18	5.20712102263402e-16
C0002395	GO_NEGATIVE_REGULATION_OF_CELL_DEATH	1.99733362311252e-18	6.68933109327287e-16
C0002631	GO_EXTRACELLULAR_SPACE	5.46509451088115e-57	1.90194225191775e-53
C0002631	GO_CYTOKINE_ACTIVITY	3.41057623964917e-56	1.14620037967559e-52
C0002631	GO_RECEPTOR_BINDING	3.47828435193041e-44	6.75579882659364e-41
C0002631	GO_CYTOKINE_RECEPTOR_BINDING	1.07034727921275e-35	1.31777423623186e-32
C0002631	GO_INFLAMMATORY_RESPONSE	2.0857608461321e-30	1.82590719981696e-27
C0002631	GO_IMMUNE_RESPONSE	5.15887049138265e-28	3.83714886733832e-25
C0002631	GO_GROWTH_FACTOR_ACTIVITY	1.21159592607954e-23	6.45097416522597e-21
C0002631	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	1.45925705881479e-23	7.70827194443068e-21
C0002631	GO_RESPONSE_TO_CYTOKINE	3.58226557848384e-23	1.83929607061547e-20
C0002631	GO_DEFENSE_RESPONSE	3.99822147192072e-23	2.04417221325489e-20
C0002726	GO_EXTRACELLULAR_SPACE	5.95355508457404e-30	5.04722725222002e-27
C0002726	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	7.62139585914753e-23	3.79166180622552e-20
C0002726	GO_PROTEIN_LIPID_COMPLEX	1.00034364608821e-21	4.53663140780235e-19
C0002726	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.40622365903076e-21	1.47712990146371e-18
C0002726	GO_MACROMOLECULAR_COMPLEX_REMODELING	1.75529284980721e-20	7.12850917697167e-18
C0002726	GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	2.15807137777184e-20	8.70014187963887e-18
C0002726	GO_REVERSE_CHOLESTEROL_TRANSPORT	1.68969205332324e-18	5.69612339997999e-16
C0002726	GO_LIPID_LOCALIZATION	2.16562074537438e-16	5.89211640690516e-14
C0002726	GO_STEROL_TRANSPORT	2.63939193144243e-16	7.11924145469545e-14
C0002726	GO_HOMEOSTATIC_PROCESS	2.67553876318422e-16	7.21290324045593e-14
C0002736	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.89542328875277e-17	5.73682219809045e-15
C0002736	GO_RESPONSE_TO_EXTERNAL_STIMULUS	3.66300971811283e-15	8.73421195188435e-13
C0002736	GO_HOMEOSTATIC_PROCESS	1.18703000103042e-14	2.66950731622902e-12
C0002736	GO_RESPONSE_TO_OXIDATIVE_STRESS	2.53957250179471e-14	5.50833857473245e-12
C0002736	GO_REGULATION_OF_CYTOKINE_PRODUCTION	4.36596058750889e-14	9.19766844971576e-12
C0002736	GO_RESPONSE_TO_BIOTIC_STIMULUS	7.02058344457493e-14	1.4389006205729e-11
C0002736	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.23915054564139e-13	2.46591012621805e-11
C0002736	GO_DEFENSE_RESPONSE	2.51819450101754e-13	4.84141470430592e-11
C0002736	GO_RESPONSE_TO_BACTERIUM	3.9689083364086e-13	7.4564755851173e-11
C0002736	GO_STEROL_TRANSPORT	6.95146544853715e-13	1.26350576916029e-10
C0002768	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	5.11302932519525e-44	9.8305074288571e-41
C0002768	GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	7.93722888685565e-39	1.17464768304801e-35
C0002768	GO_SIGNAL_TRANSDUCER_ACTIVITY	1.92113999960453e-24	1.09131427900553e-21
C0002768	GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION	2.6775884072279e-21	1.17011546782356e-18
