#disease	pathway	Pvalue	adjPvalue
C0001231	GO_PERINUCLEAR_REGION_OF_CYTOPLASM	0.0123069461611722	0.817227997343778
C0001231	GO_MYELIN_SHEATH	0.0139904600197178	0.877394126241048
C0001231	GO_COMPACT_MYELIN	0.0145935506251076	0.877394126241048
C0001231	GO_AXON_INITIAL_SEGMENT	0.0162031658642042	0.933922385237241
C0001231	GO_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	0.0162031658642042	0.933922385237241
C0001231	GO_BANDED_COLLAGEN_FIBRIL	0.0178104144087815	0.971480308691082
C0001231	GO_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX	0.0178104144087815	0.971480308691082
C0001338	GO_ENDOLYSOSOME_MEMBRANE	0.012981565594231	0.824356507004338
C0001338	GO_IKAPPAB_KINASE_COMPLEX	0.012981565594231	0.824356507004338
C0001338	GO_VACUOLAR_PART	0.0145541500533449	0.877394126241048
C0001338	GO_CD40_RECEPTOR_COMPLEX	0.0145935506251076	0.877394126241048
C0001338	GO_ENDOLYSOSOME	0.0194152993525581	1
C0001338	GO_STEREOCILIUM_BUNDLE	0.032169659353823	1
C0001338	GO_ENDOSOMAL_PART	0.0423288107530617	1
C0001338	GO_VACUOLE	0.0561804308863873	1
C0001338	GO_SIDE_OF_MEMBRANE	0.0609071787524918	1
C0001338	GO_MICROBODY_MEMBRANE	0.0649425760663151	1
C0001403	GO_INTERCELLULAR_BRIDGE	0.0353348288382815	1
C0001403	GO_SITE_OF_POLARIZED_GROWTH	0.124617493095494	1
C0001403	GO_NUCLEAR_CHROMATIN	0.158754969693616	1
C0001403	GO_CHROMATIN	0.233796562928152	1
C0001403	GO_TRANSCRIPTION_FACTOR_COMPLEX	0.235079985770819	1
C0001403	GO_NUCLEAR_CHROMOSOME	0.300395610989974	1
C0001403	GO_CHROMOSOME	0.43891071200509	1
C0001403	GO_CELL_PROJECTION_PART	0.582926304489131	1
C0001403	GO_NEURON_PROJECTION	0.600418723177594	1
C0001403	GO_NEURON_PART	0.696144695888329	1
C0001627	GO_CALCIUM_CHANNEL_COMPLEX	0.00101660421090969	0.132025723570948
C0001627	GO_SECRETORY_GRANULE	0.00294823244701481	0.292843440357954
C0001627	GO_SECRETORY_GRANULE_LUMEN	0.00443487647219956	0.398814335848205
C0001627	GO_SECRETORY_VESICLE	0.00552762389929655	0.474382973841087
C0001627	GO_VESICLE_LUMEN	0.00689948801889476	0.558977249212018
C0001627	GO_CATION_CHANNEL_COMPLEX	0.0108838601924405	0.757996314364569
C0001627	GO_SPERM_MIDPIECE	0.012981565594231	0.824356507004338
C0001627	GO_INTRACELLULAR_VESICLE	0.0144542677262113	0.877394126241048
C0001627	GO_HEMOGLOBIN_COMPLEX	0.0162031658642042	0.933922385237241
C0001627	GO_EXTRACELLULAR_SPACE	0.020021566473438	1
C0001733	GO_EXTRACELLULAR_SPACE	0.000301299610104627	0.0488049939890487
C0001733	GO_MEMBRANE_MICRODOMAIN	0.00264705362345048	0.27502009141385
C0001733	GO_RECYCLING_ENDOSOME	0.0029256973923194	0.292843440357954
C0001733	GO_BLOOD_MICROPARTICLE	0.0083192747225561	0.633348930506936
C0001733	GO_CELL_CORTEX_REGION	0.00975047375035964	0.700460604304392
C0001733	GO_PHAGOCYTIC_CUP	0.012981565594231	0.824356507004338
C0001733	GO_NUCLEAR_EUCHROMATIN	0.012981565594231	0.824356507004338
C0001733	GO_EUCHROMATIN	0.0162031658642042	0.933922385237241
C0001733	GO_ENDOSOME	0.0193088605824963	1
C0001733	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.025778122869422	1
C0001768	GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	2.5910443338954e-08	1.74490178616994e-05
C0001768	GO_SIDE_OF_MEMBRANE	8.31104284067838e-07	0.000349060677790054
C0001768	GO_CELL_SURFACE	1.35904402064972e-05	0.00385524450951634
C0001768	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.0040849800046411	0.379464033925059
C0001768	GO_PERINUCLEAR_ENDOPLASMIC_RETICULUM	0.0113672076707672	0.771853314251979
C0001768	GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	0.0145935506251076	0.877394126241048
C0001768	GO_IMMUNOGLOBULIN_COMPLEX	0.0194152993525581	1
C0001768	GO_CIS_GOLGI_NETWORK	0.0210178237857129	1
C0001768	GO_IMMUNOLOGICAL_SYNAPSE	0.0289951462011303	1
C0001768	GO_RECEPTOR_COMPLEX	0.0357957002974765	1
C0001787	GO_EXTRACELLULAR_SPACE	1.00356815291826e-06	0.00040353471820184
C0001787	GO_SECRETORY_GRANULE	0.000158826584060687	0.0293770674357083
C0001787	GO_MICROBODY	0.000308229639118446	0.0493202706800903
C0001787	GO_SECRETORY_VESICLE	0.000374245181847923	0.0575094038957842
C0001787	GO_ORGANELLE_ENVELOPE_LUMEN	0.00238534408607986	0.253674481295097
C0001787	GO_PLATELET_ALPHA_GRANULE_LUMEN	0.00259515445830103	0.271939794916417
C0001787	GO_PLATELET_ALPHA_GRANULE	0.00443487647219956	0.398814335848205
C0001787	GO_SECRETORY_GRANULE_LUMEN	0.00443487647219956	0.398814335848205
C0001787	GO_VESICLE_LUMEN	0.00689948801889476	0.558977249212018
C0001787	GO_LYTIC_VACUOLE	0.00756131524628562	0.600011720196312
C0001824	GO_EXTRACELLULAR_SPACE	2.14185437087769e-05	0.00566420061887258
C0001824	GO_CELL_SURFACE	0.00288728956556964	0.292585653267114
C0001824	GO_NUCLEAR_INCLUSION_BODY	0.00975047375035964	0.700460604304392
C0001824	GO_PHAGOCYTIC_CUP	0.012981565594231	0.824356507004338
C0001824	GO_APICOLATERAL_PLASMA_MEMBRANE	0.0162031658642042	0.933922385237241
C0001824	GO_SITE_OF_DOUBLE_STRAND_BREAK	0.0162031658642042	0.933922385237241
C0001824	GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.0209399043718779	1
C0001824	GO_REPLICATION_FORK	0.0525773329022137	1
C0001824	GO_INCLUSION_BODY	0.0572314395979578	1
C0001824	GO_SIDE_OF_MEMBRANE	0.0609071787524918	1
C0001849	GO_CELL_PROJECTION_PART	2.6500601098404e-06	0.000925629616500993
C0001849	GO_NEURON_PART	1.92584292662247e-05	0.00521252473500257
C0001849	GO_DENDRITE	2.39901323560296e-05	0.00622863376034514
C0001849	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	3.52205761885488e-05	0.00866176756478618
C0001849	GO_CELL_BODY	5.23173413886849e-05	0.0118332006137708
C0001849	GO_CILIARY_MEMBRANE	5.88413876459025e-05	0.0131755693474477
C0001849	GO_CELL_PROJECTION	0.000147564607705055	0.0278455360985657
C0001849	GO_NEURON_SPINE	0.000148141228436837	0.0278931549565935
C0001849	GO_SOMATODENDRITIC_COMPARTMENT	0.000154519859890827	0.0290355046419624
C0001849	GO_PHOTORECEPTOR_DISC_MEMBRANE	0.000248613438552211	0.0423769286037362
C0001890	GO_TRANSPORTER_COMPLEX	2.21587521733193e-11	3.37356065763004e-08
C0001890	GO_GABA_RECEPTOR_COMPLEX	1.09025991846505e-07	6.04598190540221e-05
C0001890	GO_MEMBRANE_PROTEIN_COMPLEX	2.0540981091789e-07	0.000104147570601143
C0001890	GO_CHLORIDE_CHANNEL_COMPLEX	4.0935341277825e-06	0.0013607472066146
C0001890	GO_CELL_JUNCTION	4.46784053958004e-06	0.00146923040875753
C0001890	GO_POSTSYNAPSE	7.56358298293507e-06	0.0023109019220867
C0001890	GO_SYNAPSE	9.83495696525498e-06	0.00290631145697799
C0001890	GO_POSTSYNAPTIC_MEMBRANE	1.1032229187163e-05	0.00321688349414557
C0001890	GO_SYNAPTIC_MEMBRANE	2.95120274102396e-05	0.00745881557943865
C0001890	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	3.52205761885488e-05	0.00866176756478618
C0001957	GO_PRESYNAPTIC_MEMBRANE	0.000494635932249496	0.0718433153498735
C0001957	GO_PLASMA_MEMBRANE_REGION	0.00652777264279483	0.544523999856693
C0001957	GO_MEMBRANE_REGION	0.0135263818182994	0.854272066220217
C0001957	GO_SYNAPTIC_MEMBRANE	0.0161698802199767	0.933922385237241
C0001957	GO_PRESYNAPSE	0.0201077266919591	1
C0001957	GO_COMPLEX_OF_COLLAGEN_TRIMERS	0.0337534105249016	1
C0001957	GO_AXON_CYTOPLASM	0.0400651171645077	1
C0001957	GO_CYTOPLASMIC_MICROTUBULE	0.04163723456188	1
C0001957	GO_ENDOPLASMIC_RETICULUM_PART	0.0524813161146486	1
C0001957	GO_CELL_PROJECTION_CYTOPLASM	0.0618649596812371	1
C0002066	GO_MITOCHONDRION	0.104506420964961	1
C0002066	GO_NEURON_PROJECTION	0.600418723177594	1
C0002066	GO_NEURON_PART	0.696144695888329	1
C0002066	GO_EXTRACELLULAR_SPACE	0.702234887890141	1
C0002066	GO_CELL_PROJECTION	0.809100839905359	1
C0002066	GO_FILOPODIUM	1	1
C0002066	GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	1	1
C0002066	GO_CLATHRIN_SCULPTED_VESICLE	1	1
C0002066	GO_I_BAND	1	1
C0002066	GO_AGGRESOME	1	1
C0002170	GO_COHESIN_COMPLEX	1.09025991846505e-07	6.04598190540221e-05
C0002170	GO_CONDENSED_NUCLEAR_CHROMOSOME	2.55884154334878e-05	0.00660907487570006
C0002170	GO_CHROMOSOME_CENTROMERIC_REGION	0.000135498181458376	0.0259695751879362
C0002170	GO_CONDENSED_CHROMOSOME	0.000154741606570385	0.0290454476091091
C0002170	GO_CHROMOSOMAL_REGION	0.00102503438662189	0.132919864613679
C0002170	GO_CHROMOSOME	0.00156091598469384	0.185531323418797
C0002170	GO_CHROMATIN	0.0018620653998064	0.214885037428226
C0002170	GO_NUCLEAR_CHROMOSOME	0.00425124394771119	0.392139819523927
C0002170	GO_LATERAL_ELEMENT	0.00975047375035964	0.700460604304392
C0002170	GO_PHAGOCYTIC_CUP	0.012981565594231	0.824356507004338
C0002171	GO_SIDE_OF_MEMBRANE	2.39901323560296e-05	0.00622863376034514
C0002171	GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	5.05592581201921e-05	0.0115997917111866
C0002171	GO_EXTRACELLULAR_SPACE	0.000301299610104627	0.0488049939890487
C0002171	GO_CELL_SURFACE	0.00288728956556964	0.292585653267114
C0002171	GO_ROUGH_ENDOPLASMIC_RETICULUM	0.069541964953554	1
C0002171	GO_PERIKARYON	0.0892382768979686	1
C0002171	GO_PERINUCLEAR_REGION_OF_CYTOPLASM	0.0901522237603214	1
C0002171	GO_NEURON_PROJECTION_TERMINUS	0.126064406330047	1
C0002171	GO_CYTOPLASMIC_SIDE_OF_MEMBRANE	0.147511358872269	1
C0002171	GO_PLASMA_MEMBRANE_RECEPTOR_COMPLEX	0.160150995299833	1
C0002312	GO_HEMOGLOBIN_COMPLEX	5.97961422315684e-16	2.82136869573962e-12
C0002312	GO_CYTOSOLIC_PART	3.86346445832463e-09	3.24589068059875e-06
C0002312	GO_BLOOD_MICROPARTICLE	0.000308229639118446	0.0493202706800903
C0002312	GO_NUCLEAR_MATRIX	0.00270323088245362	0.279972298045285
C0002312	GO_NUCLEAR_PERIPHERY	0.00377002168424476	0.35467034435619
C0002312	GO_ENDOSOME_LUMEN	0.0289951462011303	1
C0002312	GO_LIPID_PARTICLE	0.0494631179798686	1
C0002312	GO_SIDE_OF_MEMBRANE	0.0609071787524918	1
C0002312	GO_TERMINAL_BOUTON	0.0725969018768393	1
C0002312	GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	0.0862327126362621	1
C0002382	GO_EXTRACELLULAR_SPACE	2.14185437087769e-05	0.00566420061887258
C0002382	GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	5.05592581201921e-05	0.0115997917111866
C0002382	GO_SIDE_OF_MEMBRANE	0.000481100787244145	0.0710916609617301
C0002382	GO_CELL_SURFACE	0.00288728956556964	0.292585653267114
C0002382	GO_PHAGOCYTIC_CUP	0.012981565594231	0.824356507004338
C0002382	GO_NUCLEAR_MEMBRANE_PART	0.0145935506251076	0.877394126241048
C0002382	GO_PODOSOME	0.0194152993525581	1
C0002382	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.025778122869422	1
C0002382	GO_NUCLEAR_INNER_MEMBRANE	0.04163723456188	1
C0002382	GO_NEUROMUSCULAR_JUNCTION	0.0494631179798686	1
C0002395	GO_MICROBODY	7.44499681611032e-06	0.00227871718616319
C0002395	GO_EXTRACELLULAR_SPACE	2.14185437087769e-05	0.00566420061887258
C0002395	GO_SECRETORY_GRANULE	0.000158826584060687	0.0293770674357083
C0002395	GO_SECRETORY_VESICLE	0.000374245181847923	0.0575094038957842
C0002395	GO_MICROBODY_LUMEN	0.00115714528704229	0.146111805079287
C0002395	GO_CYTOPLASMIC_REGION	0.0018289532177898	0.211576956112477
C0002395	GO_ROUGH_ENDOPLASMIC_RETICULUM	0.00218402888569675	0.236963902502453
C0002395	GO_ORGANELLE_ENVELOPE_LUMEN	0.00238534408607986	0.253674481295097
C0002395	GO_MICROBODY_PART	0.0045739504782937	0.409165584004412
C0002395	GO_LYTIC_VACUOLE	0.00756131524628562	0.600011720196312
C0002631	GO_EXTRACELLULAR_SPACE	0.000301299610104627	0.0488049939890487
C0002631	GO_CELL_SURFACE	0.00288728956556964	0.292585653267114
C0002631	GO_SIDE_OF_MEMBRANE	0.00664199780653938	0.548528313369861
C0002631	GO_DENSE_CORE_GRANULE	0.00813136072509864	0.626356190482489
C0002631	GO_VACUOLE	0.00930250436361981	0.689793606284554
C0002631	GO_PHAGOCYTIC_CUP	0.012981565594231	0.824356507004338
C0002631	GO_MHC_CLASS_I_PROTEIN_COMPLEX	0.0145935506251076	0.877394126241048
C0002631	GO_DENDRITE_CYTOPLASM	0.0178104144087815	0.971480308691082
C0002631	GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.0209399043718779	1
C0002631	GO_MHC_PROTEIN_COMPLEX	0.0258112648702249	1
C0002726	GO_NUCLEAR_ENVELOPE	0.00206871736790961	0.230218826713687
C0002726	GO_ORGANELLE_ENVELOPE_LUMEN	0.00238534408607986	0.253674481295097
C0002726	GO_CYTOSKELETON	0.0077160293936161	0.608351276256327
C0002726	GO_BLOOD_MICROPARTICLE	0.0083192747225561	0.633348930506936
C0002726	GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE	0.012981565594231	0.824356507004338
C0002726	GO_MISMATCH_REPAIR_COMPLEX	0.0145935506251076	0.877394126241048
C0002726	GO_CELL_CORTEX	0.0161698802199767	0.933922385237241
C0002726	GO_CYTOSKELETAL_PART	0.0162633990677538	0.934600101419654
C0002726	GO_CHROMOSOMAL_REGION	0.0182233419392941	0.99185076489724
C0002726	GO_PODOSOME	0.0194152993525581	1
C0002736	GO_AXON	2.44566511397221e-05	0.00632845205842482
C0002736	GO_CELL_BODY	5.23173413886849e-05	0.0118332006137708
C0002736	GO_NEURON_PROJECTION	6.7913355152728e-05	0.0148501036890861
C0002736	GO_SYNAPSE_PART	7.0600938774039e-05	0.015347743735358
C0002736	GO_SYNAPSE	0.000182033182752169	0.0329887020955814
C0002736	GO_SITE_OF_POLARIZED_GROWTH	0.000249394197257465	0.0423769286037362
C0002736	GO_NEURON_PART	0.000275710705887001	0.0459618344221064
C0002736	GO_INCLUSION_BODY	0.00146464995866505	0.176139180489069
C0002736	GO_CELL_PROJECTION	0.00149702153936709	0.178916193681596
C0002736	GO_SOMATODENDRITIC_COMPARTMENT	0.00206855002178358	0.230218826713687
C0002768	GO_SARCOLEMMA	0.000340744891660062	0.053568756874729
C0002768	GO_CATION_CHANNEL_COMPLEX	0.000464973655006901	0.0694195113451157
C0002768	GO_T_TUBULE	0.00130650965815509	0.160152519609246
C0002768	GO_CELL_PROJECTION_CYTOPLASM	0.00171821206915124	0.200676115119085
C0002768	GO_TRANSPORTER_COMPLEX	0.00264705362345048	0.27502009141385
C0002768	GO_POTASSIUM_CHANNEL_COMPLEX	0.00389890514951544	0.366194498101306
C0002768	GO_PERICENTRIC_HETEROCHROMATIN	0.00650986548351795	0.544523999856693
C0002768	GO_CELL_BODY	0.0103765050721939	0.730970330851083
C0002768	GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	0.0145541500533449	0.877394126241048
C0002768	GO_DENDRITE_MEMBRANE	0.0178104144087815	0.971480308691082
C0002792	GO_INFLAMMASOME_COMPLEX	0.012981565594231	0.824356507004338
C0002792	GO_PHAGOCYTIC_CUP	0.012981565594231	0.824356507004338
C0002792	GO_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	0.0145935506251076	0.877394126241048
C0002792	GO_HOLO_TFIIH_COMPLEX	0.0162031658642042	0.933922385237241
C0002792	GO_SPINDLE	0.0166731037825912	0.948541492360846
C0002792	GO_EXTRACELLULAR_SPACE	0.020021566473438	1
C0002792	GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	0.0226179907948896	1
C0002792	GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX	0.0258112648702249	1
C0002792	GO_SPINDLE_MICROTUBULE	0.0432070343414674	1
C0002792	GO_SECRETORY_VESICLE	0.0541543769254784	1
C0002871	GO_EXTRACELLULAR_SPACE	3.5039786968113e-10	3.86800507198645e-07
C0002871	GO_LYTIC_VACUOLE	0.000574554587345117	0.0823441104457293
C0002871	GO_ORGANELLE_ENVELOPE_LUMEN	0.00238534408607986	0.253674481295097
C0002871	GO_SECRETORY_GRANULE	0.00294823244701481	0.292843440357954
C0002871	GO_SECRETORY_VESICLE	0.00552762389929655	0.474382973841087
C0002871	GO_DENSE_CORE_GRANULE	0.00813136072509864	0.626356190482489
C0002871	GO_MICROBODY	0.0083192747225561	0.633348930506936
C0002871	GO_BLOOD_MICROPARTICLE	0.0083192747225561	0.633348930506936
C0002871	GO_VACUOLE	0.00930250436361981	0.689793606284554
C0002871	GO_DENDRITE_CYTOPLASM	0.0178104144087815	0.971480308691082
C0002874	GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX	6.67022065206003e-05	0.0146511639009224
C0002874	GO_TELOMERE_CAP_COMPLEX	8.56853472178717e-05	0.0180428928863408
C0002874	GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	8.73144310126182e-05	0.0182365501187057
C0002874	GO_TELOMERASE_HOLOENZYME_COMPLEX	0.000107013473238945	0.0214571895848516
C0002874	GO_CHROMOSOME_TELOMERIC_REGION	0.000141727574226224	0.0269349834470993
C0002874	GO_RIBONUCLEOPROTEIN_COMPLEX	0.000275855676530948	0.0459618344221064
C0002874	GO_CAJAL_BODY	0.000447917608618856	0.0674903168715151
C0002874	GO_NUCLEOLAR_PART	0.000949657255248059	0.12559961314117
C0002874	GO_CHROMOSOMAL_REGION	0.00102503438662189	0.132919864613679
C0002874	GO_NUCLEAR_BODY	0.00109480635814258	0.140251605215874
C0002875	GO_BLOOD_MICROPARTICLE	1.37689605287153e-09	1.28687850540943e-06
C0002875	GO_HEMOGLOBIN_COMPLEX	3.72843133580307e-07	0.000176120759908378
C0002875	GO_EXTRACELLULAR_SPACE	2.14185437087769e-05	0.00566420061887258
C0002875	GO_ENDOCYTIC_VESICLE_LUMEN	0.000185006154700052	0.0331779780982737
C0002875	GO_VESICLE_LUMEN	0.000231550262300651	0.0404228811669784
C0002875	GO_CYTOSOLIC_PART	0.000507225637576411	0.0735667959745065
C0002875	GO_BASOLATERAL_PLASMA_MEMBRANE	0.000873473543328635	0.117553623190734
C0002875	GO_ENDOCYTIC_VESICLE	0.0016689915358244	0.19681867598421
C0002875	GO_RECYCLING_ENDOSOME	0.0029256973923194	0.292843440357954
C0002875	GO_VACUOLE	0.00930250436361981	0.689793606284554
C0002876	GO_CYTOPLASMIC_MICROTUBULE	0.000762182230201602	0.105346104332321
C0002876	GO_SPINDLE	0.000894178943617419	0.119001090379142
C0002876	GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	0.00208657146425236	0.230218826713687
C0002876	GO_RESPIRATORY_CHAIN	0.00228362169407702	0.245518423534726
C0002876	GO_MICROTUBULE	0.00244426923978453	0.259484467147354
C0002876	GO_OXIDOREDUCTASE_COMPLEX	0.00377002168424476	0.35467034435619
C0002876	GO_MITOCHONDRIAL_PROTEIN_COMPLEX	0.00377002168424476	0.35467034435619
C0002876	GO_MICROTUBULE_ASSOCIATED_COMPLEX	0.00429782930818699	0.394711288238093
C0002876	GO_MITOCHONDRIAL_MEMBRANE_PART	0.00485815657358324	0.430653721637872
C0002876	GO_MICROTUBULE_CYTOSKELETON	0.00493036703251059	0.433591571738008
C0002878	GO_CORTICAL_CYTOSKELETON	6.71149197774303e-07	0.000292651931729045
C0002878	GO_CELL_CORTEX_PART	2.03044144134614e-06	0.000744921534570508
C0002878	GO_CYTOPLASMIC_REGION	2.57881796430767e-06	0.000907120918655996
C0002878	GO_CELL_CORTEX	2.95120274102396e-05	0.00745881557943865
C0002878	GO_AXON_PART	0.00134907148700862	0.164890774907915
C0002878	GO_CORTICAL_ACTIN_CYTOSKELETON	0.00146464995866505	0.176139180489069
C0002878	GO_ORGANELLE_ENVELOPE_LUMEN	0.00238534408607986	0.253674481295097
C0002878	GO_AXON	0.00671584054298566	0.552179811682532
C0002878	GO_CYTOSKELETON	0.0077160293936161	0.608351276256327
C0002878	GO_DENSE_CORE_GRANULE	0.00813136072509864	0.626356190482489
C0002882	GO_PLASMA_MEMBRANE_REGION	0.000679083318773066	0.0959719596062929
C0002882	GO_PHAGOCYTIC_VESICLE_MEMBRANE	0.0013844857711599	0.168436856741756
C0002882	GO_ENDOCYTIC_VESICLE	0.0016689915358244	0.19681867598421
C0002882	GO_MEMBRANE_REGION	0.00175148403645831	0.203362009025973
C0002882	GO_PHAGOCYTIC_VESICLE	0.00270323088245362	0.279972298045285
C0002882	GO_OXIDOREDUCTASE_COMPLEX	0.00377002168424476	0.35467034435619
C0002882	GO_BLOOD_MICROPARTICLE	0.0083192747225561	0.633348930506936
C0002882	GO_ENDOCYTIC_VESICLE_MEMBRANE	0.00986033324838482	0.706175166624429
C0002882	GO_CYTOPLASMIC_VESICLE_PART	0.0112664012503662	0.771853314251979
C0002882	GO_PERINUCLEAR_ENDOPLASMIC_RETICULUM	0.0113672076707672	0.771853314251979
C0002886	GO_MISMATCH_REPAIR_COMPLEX	4.48124537203341e-10	4.79531849265324e-07
C0002886	GO_DNA_REPAIR_COMPLEX	7.17423741731276e-08	4.29241265357722e-05
C0002886	GO_NUCLEAR_CHROMOSOME	0.00425124394771119	0.392139819523927
C0002886	GO_MALE_GERM_CELL_NUCLEUS	0.00813136072509864	0.626356190482489
C0002886	GO_GERM_CELL_NUCLEUS	0.00975047375035964	0.700460604304392
C0002886	GO_CHROMOSOME	0.0156386845679575	0.931564929086315
C0002886	GO_SYNAPTONEMAL_COMPLEX	0.0258112648702249	1
C0002886	GO_MEMBRANE_MICRODOMAIN	0.0337173492168549	1
C0002886	GO_NEUROMUSCULAR_JUNCTION	0.0494631179798686	1
C0002886	GO_AUTOPHAGOSOME	0.0572314395979578	1
C0002888	GO_AGGRESOME	0.0274043780920234	1
C0002888	GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	0.0274043780920234	1
C0002888	GO_LARGE_RIBOSOMAL_SUBUNIT	0.0432070343414674	1
C0002888	GO_HISTONE_DEACETYLASE_COMPLEX	0.0432070343414674	1
C0002888	GO_INCLUSION_BODY	0.0572314395979578	1
C0002888	GO_CYTOSOLIC_RIBOSOME	0.0603227353834912	1
C0002888	GO_RIBOSOMAL_SUBUNIT	0.081707626891246	1
C0002888	GO_NUCLEAR_SPECK	0.10855854573401	1
C0002888	GO_RIBOSOME	0.112964344021395	1
C0002888	GO_OUTER_MEMBRANE	0.127509166775856	1
