#disease	pathway	Pvalue	adjPvalue
C0001403	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	4.41394158616626e-21	4.01820529708228e-18
C0001403	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION	3.43646234776853e-20	2.86279246299453e-17
C0001403	GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	2.61840836444628e-18	1.78354070813246e-15
C0001403	GO_CORE_PROMOTER_PROXIMAL_REGION_DNA_BINDING	2.44378358320974e-17	1.49491256723957e-14
C0001627	GO_STEROID_METABOLIC_PROCESS	1.50430579043839e-32	3.83231003885264e-29
C0001627	GO_HORMONE_METABOLIC_PROCESS	1.55953254500125e-23	1.80035517553057e-20
C0001627	GO_TETRAPYRROLE_BINDING	1.14151291326849e-22	1.21562211605667e-19
C0001627	GO_REGULATION_OF_HORMONE_LEVELS	1.47064346924893e-22	1.55170786179694e-19
C0001627	GO_CELLULAR_HORMONE_METABOLIC_PROCESS	9.16751508055954e-22	8.92763600825142e-19
C0001627	GO_LIPID_METABOLIC_PROCESS	1.83652790694739e-21	1.73342707035007e-18
C0001627	GO_STEROID_BIOSYNTHETIC_PROCESS	3.15784007473151e-19	2.37660402324682e-16
C0001627	GO_SMALL_MOLECULE_METABOLIC_PROCESS	4.51254746750551e-19	3.34616225474755e-16
C0001627	GO_OXIDOREDUCTASE_ACTIVITY	1.13965539418048e-18	8.08228359137225e-16
C0001627	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	1.96870618496586e-18	1.35683147011884e-15
C0001733	GO_EXTRACELLULAR_SPACE	7.08671414127553e-26	1.01366766776418e-22
C0001733	GO_PLATELET_ALPHA_GRANULE	3.22739809311336e-24	3.97110284082219e-21
C0001733	GO_PLATELET_DEGRANULATION	8.8555224409451e-22	8.64668870404957e-19
C0001733	GO_PLATELET_ALPHA_GRANULE_LUMEN	1.60720458250889e-20	1.37940871234795e-17
C0001733	GO_SECRETORY_GRANULE	4.9698519955249e-20	4.08075375452551e-17
C0001733	GO_SECRETORY_GRANULE_LUMEN	7.0016487576201e-20	5.63270977662e-17
C0001733	GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	3.34256946760255e-19	2.51190357792844e-16
C0001733	GO_REGULATION_OF_BODY_FLUID_LEVELS	1.33361521374133e-18	9.36986533940752e-16
C0001733	GO_VESICLE_LUMEN	2.29802313544923e-18	1.57107798379825e-15
C0001733	GO_RESPONSE_TO_WOUNDING	9.85240862420618e-18	6.31385226678297e-15
C0001768	GO_REGULATION_OF_CELL_ACTIVATION	1.07721744394239e-28	1.97268974191767e-25
C0001768	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	9.50568922389385e-28	1.60498297239162e-24
C0001768	GO_IMMUNE_RESPONSE	3.24611776910337e-27	5.21095245241748e-24
C0001768	GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2.28553881022889e-26	3.40783843865636e-23
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	2.85514390483953e-26	4.23032835157551e-23
C0001768	GO_IMMUNE_SYSTEM_PROCESS	5.7439296614523e-26	8.28716475572733e-23
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2.89733121279858e-25	3.93367270927189e-22
C0001768	GO_ADAPTIVE_IMMUNE_RESPONSE	2.94190082348809e-25	3.98967356023922e-22
C0001768	GO_ACTIVATION_OF_IMMUNE_RESPONSE	1.02461744678509e-24	1.32278744323041e-21
C0001768	GO_REGULATION_OF_IMMUNE_RESPONSE	4.30868457562624e-23	4.76338504024754e-20
C0001787	GO_EXTRACELLULAR_SPACE	2.89945467210016e-18	1.96453699069944e-15
C0001787	GO_RESPONSE_TO_EXTERNAL_STIMULUS	3.13158468198338e-15	1.49314732483633e-12
C0001787	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.56326609124302e-14	6.77314927858495e-12
C0001787	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.98829378222818e-13	7.41097732462329e-11
C0001787	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	2.00768615248234e-13	7.46892844101796e-11
C0001787	GO_RESPONSE_TO_BACTERIUM	1.38552772704814e-12	4.58525653293292e-10
C0001787	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	4.33882466994249e-12	1.32687838146318e-09
C0001787	GO_RECEPTOR_BINDING	1.53412852408351e-11	4.31119630093856e-09
C0001787	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3.33005974830817e-11	8.83018959770947e-09
C0001787	GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	3.46117699195311e-11	9.14354419071016e-09
C0001824	GO_CYTOKINE_ACTIVITY	5.19462840241968e-26	7.53323538342618e-23
C0001824	GO_GROWTH_FACTOR_ACTIVITY	3.9847153403855e-25	5.33101172392982e-22
C0001824	GO_EXTRACELLULAR_SPACE	1.63658855662714e-24	2.06288746211558e-21
C0001824	GO_RECEPTOR_BINDING	5.65355624163116e-20	4.61507219457449e-17
C0001824	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	1.06686107531894e-19	8.41769584851313e-17
C0001824	GO_GROWTH_FACTOR_RECEPTOR_BINDING	3.4397003048963e-19	2.57886557081031e-16
C0001824	GO_REGULATION_OF_CELL_PROLIFERATION	1.56535660064114e-17	9.79300824324415e-15
C0001824	GO_CYTOKINE_RECEPTOR_BINDING	2.89727193780016e-17	1.75105341484452e-14
C0001824	GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.20223604908502e-15	6.01723335861743e-13
C0001824	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	9.95915951456141e-15	4.44090342299874e-12
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	4.37712624564886e-27	6.93818968449803e-24
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.90394002121103e-25	3.94100381482452e-22
C0001849	GO_SIGNALING_RECEPTOR_ACTIVITY	7.8296023798737e-18	5.06219592729418e-15
C0001849	GO_RECEPTOR_ACTIVITY	1.31004391848784e-17	8.26601193642433e-15
C0001849	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	6.05200965401544e-16	3.13310858979744e-13
C0001849	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	4.13222079943452e-15	1.94052796981166e-12
C0001849	GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	6.96637233065632e-15	3.16294708091982e-12
C0001849	GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	8.3537571237484e-15	3.76923530276864e-12
C0001849	GO_SIGNAL_TRANSDUCER_ACTIVITY	2.4675440600184e-14	1.04288987165206e-11
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.57896428872688e-14	1.86516396945899e-11
C0001890	GO_GATED_CHANNEL_ACTIVITY	1.99424634984753e-33	5.47408914753327e-30
C0001890	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.21402562103994e-31	2.85734993773648e-28
C0001890	GO_TRANSPORTER_COMPLEX	1.39552639847495e-31	3.27372643659649e-28
C0001890	GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	8.71579036496255e-30	1.74483683959856e-26
C0001890	GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	2.79478856592442e-29	5.35666681537974e-26
C0001890	GO_ION_TRANSMEMBRANE_TRANSPORT	1.48272908512249e-28	2.67070937358165e-25
C0001890	GO_TRANSMEMBRANE_TRANSPORT	1.33701648131007e-26	2.03708206082e-23
C0001890	GO_TRANSPORTER_ACTIVITY	6.5673406144543e-26	9.43815370540689e-23
C0001890	GO_ION_TRANSPORT	9.89185148021469e-26	1.3943655539584e-22
C0001890	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	1.82674162578785e-24	2.29521720636475e-21
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	1.85421874631778e-45	1.26853870805057e-41
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	1.00194349421345e-34	3.03066348544165e-31
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.17665981610603e-34	3.55066973741622e-31
C0001957	GO_SIGNALING_RECEPTOR_ACTIVITY	4.09874366029166e-30	8.42948788656201e-27
C0001957	GO_RECEPTOR_ACTIVITY	1.3467210696001e-26	2.05173098834031e-23
C0001957	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.8925955297719e-25	3.92864579812431e-22
C0001957	GO_SIGNAL_TRANSDUCER_ACTIVITY	3.96408234602934e-25	5.30776481989746e-22
C0001957	GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	5.02252710611968e-25	6.64388551553372e-22
C0001957	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	1.60334269606094e-20	1.37800090378864e-17
C0001957	GO_PEPTIDE_RECEPTOR_ACTIVITY	1.6520645957868e-19	1.28152267767215e-16
C0002066	GO_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	4.20647743774969e-13	1.49736001168216e-10
C0002066	GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	2.4572475626113e-11	6.66378738909304e-09
C0002066	GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	1.31460961572235e-10	3.15288965763986e-08
C0002066	GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	3.57957955628493e-10	7.95468197800531e-08
C0002066	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS	6.59119663169648e-10	1.39470833268118e-07
C0002066	GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	1.39688689962546e-09	2.78283951970551e-07
C0002066	GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	3.38400838797094e-08	5.10839958102595e-06
C0002066	GO_GLUTATHIONE_METABOLIC_PROCESS	3.62211120847559e-08	5.42625840257656e-06
C0002066	GO_SMALL_MOLECULE_CATABOLIC_PROCESS	1.01010641375716e-07	1.36839683239375e-05
C0002066	GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	1.02180640228649e-07	1.38197394309686e-05
C0002170	GO_REGULATION_OF_CELL_PROLIFERATION	1.49099902887434e-10	3.54421072300716e-08
C0002170	GO_RESPONSE_TO_EXTERNAL_STIMULUS	1.0361004072797e-09	2.11672789753529e-07
C0002170	GO_RESPONSE_TO_ABIOTIC_STIMULUS	7.34845416907163e-09	1.27096566474176e-06
C0002170	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	8.97361514008022e-09	1.52188009025766e-06
C0002170	GO_RECEPTOR_BINDING	3.76456585295909e-08	5.62128783112042e-06
C0002170	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	3.81387961455204e-08	5.68773942384833e-06
C0002170	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.87343926103804e-08	5.77109264018645e-06
C0002170	GO_RESPONSE_TO_BIOTIC_STIMULUS	1.13855710036051e-07	1.51727859239694e-05
C0002170	GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	1.2684232064541e-07	1.67301312811912e-05
C0002170	GO_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSPORT	1.54676070342738e-07	1.99734097566262e-05
C0002171	GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	7.20658136183231e-33	1.88777284082274e-29
C0002171	GO_RESPONSE_TO_CYTOKINE	2.99001937273449e-32	7.4468004025085e-29
C0002171	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	4.72780687366549e-32	1.15739715337792e-28
C0002171	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	1.44017446414396e-31	3.37014886620865e-28
C0002171	GO_IMMUNE_SYSTEM_PROCESS	2.07345582435458e-30	4.40934556460011e-27
C0002171	GO_IMMUNE_RESPONSE	3.6397140008852e-30	7.54050122018747e-27
C0002171	GO_LEUKOCYTE_CHEMOTAXIS	1.60878475909238e-27	2.65331472038335e-24
C0002171	GO_CELL_CHEMOTAXIS	3.44642080653702e-26	5.06854271585342e-23
C0002171	GO_CYTOKINE_ACTIVITY	5.19462840241968e-26	7.53323538342618e-23
C0002171	GO_CYTOKINE_RECEPTOR_BINDING	5.41667511518479e-25	7.14509688449629e-22
C0002312	GO_OXYGEN_TRANSPORT	1.88819865701609e-19	1.451517854614e-16
C0002312	GO_GAS_TRANSPORT	6.33750322944464e-18	4.13143716914351e-15
C0002312	GO_HEMOGLOBIN_COMPLEX	1.19181958476653e-17	7.55452102755745e-15
C0002312	GO_OXYGEN_BINDING	2.2413036275225e-16	1.22776106175072e-13
C0002312	GO_TETRAPYRROLE_BINDING	7.38467489495138e-14	2.93150740215425e-11
C0002312	GO_IRON_ION_BINDING	3.5851288555931e-13	1.29292396995269e-10
C0002312	GO_IRON_ION_HOMEOSTASIS	1.24985588972669e-09	2.51084332566621e-07
C0002312	GO_CELLULAR_IRON_ION_HOMEOSTASIS	6.20180417179274e-09	1.08852903484078e-06
C0002312	GO_TRANSITION_METAL_ION_HOMEOSTASIS	2.31049038318538e-08	3.61328610844918e-06
C0002312	GO_BLOOD_MICROPARTICLE	3.48208026489323e-08	5.23952886526091e-06
C0002382	GO_INFLAMMATORY_RESPONSE	2.63857849894991e-12	8.31021359969537e-10
C0002382	GO_RESPONSE_TO_EXTERNAL_STIMULUS	1.51685832305535e-10	3.60138261874664e-08
C0002382	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.9657703014809e-10	4.57924128498058e-08
C0002382	GO_EXTRACELLULAR_SPACE	4.25427867080116e-10	9.35353922443224e-08
C0002382	GO_REGULATION_OF_OSSIFICATION	5.13123831558111e-10	1.11155079144419e-07
C0002382	GO_POSITIVE_REGULATION_OF_OSSIFICATION	6.31601738063463e-10	1.34506239102948e-07
C0002382	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	9.19851529510527e-10	1.89753337110556e-07
C0002382	GO_RESPONSE_TO_ABIOTIC_STIMULUS	9.63034861960973e-10	1.98066950780441e-07
C0002382	GO_RESPONSE_TO_LIPID	1.69497984722457e-09	3.32135927335559e-07
C0002382	GO_SKELETAL_SYSTEM_DEVELOPMENT	2.13188421070659e-09	4.11705682179013e-07
C0002395	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	2.90434907377605e-16	1.57172479444318e-13
C0002395	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	4.13222079943452e-15	1.94052796981166e-12
C0002395	GO_EXTRACELLULAR_SPACE	6.61559467105412e-14	2.63830235444045e-11
C0002395	GO_RESPONSE_TO_OXYGEN_LEVELS	2.50589956621098e-13	9.19839828490605e-11
C0002395	GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	2.52626683893839e-13	9.26466437400105e-11
C0002395	GO_RESPONSE_TO_EXTERNAL_STIMULUS	2.97404515669792e-13	1.0810551800448e-10
C0002395	GO_AGING	7.25723039236899e-13	2.50163350836592e-10
C0002395	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.74114445601071e-12	5.67034475704854e-10
C0002395	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.85853983061283e-12	6.02634201170332e-10
C0002395	GO_RECEPTOR_BINDING	1.53412852408351e-11	4.31119630093856e-09
C0002631	GO_CYTOKINE_ACTIVITY	2.85327442661186e-33	7.70872378453568e-30
C0002631	GO_EXTRACELLULAR_SPACE	9.99829984620497e-29	1.83435774664378e-25
C0002631	GO_CYTOKINE_RECEPTOR_BINDING	5.41667511518479e-25	7.14509688449629e-22
C0002631	GO_INFLAMMATORY_RESPONSE	2.62936518692972e-24	3.25439242136593e-21
C0002631	GO_RECEPTOR_BINDING	9.82866243585724e-24	1.16131688431239e-20
C0002631	GO_IMMUNE_RESPONSE	4.40193423447014e-23	4.86176397525547e-20
C0002631	GO_DEFENSE_RESPONSE	1.56787970152628e-20	1.3502686751896e-17
C0002631	GO_IMMUNE_SYSTEM_PROCESS	1.97312620779096e-18	1.35901566282982e-15
C0002631	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	7.52711376695281e-15	3.4027117831098e-12
C0002631	GO_RESPONSE_TO_CYTOKINE	1.58552583425332e-14	6.86633412339068e-12
C0002726	GO_EXTRACELLULAR_SPACE	4.01641235295918e-17	2.39458233706979e-14
C0002726	GO_PROTEIN_LIPID_COMPLEX	8.23996773412164e-17	4.76982641895898e-14
C0002726	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	2.2413036275225e-16	1.22776106175072e-13
C0002726	GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	2.92323700126051e-13	1.06331502758683e-10
C0002726	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.85853983061283e-12	6.02634201170332e-10
C0002726	GO_MACROMOLECULAR_COMPLEX_REMODELING	3.15375797037472e-12	9.81342950080288e-10
C0002726	GO_STEROL_TRANSPORT	6.25717388767761e-12	1.86448189992041e-09
C0002726	GO_STEROL_HOMEOSTASIS	1.39325385455907e-11	3.94314016515558e-09
C0002726	GO_REVERSE_CHOLESTEROL_TRANSPORT	2.4572475626113e-11	6.66378738909304e-09
C0002726	GO_RESPONSE_TO_ACID_CHEMICAL	5.25734192250546e-11	1.34844877692622e-08
C0002736	GO_RESPONSE_TO_OXIDATIVE_STRESS	5.85246099004763e-14	2.35434227491751e-11
C0002736	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	2.61875644978008e-10	5.98050401452078e-08
C0002736	GO_REGULATION_OF_CELL_DEVELOPMENT	1.42589918993689e-09	2.83900094895361e-07
C0002736	GO_DETOXIFICATION	1.11741746148095e-08	1.85865196692484e-06
C0002736	GO_IDENTICAL_PROTEIN_BINDING	1.15634607442789e-08	1.91915041713902e-06
C0002736	GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	1.38665600404564e-08	2.26442036987129e-06
C0002736	GO_REGULATION_OF_CELL_DIFFERENTIATION	1.95076779088612e-08	3.09946478645718e-06
C0002736	GO_REGULATION_OF_DEFENSE_RESPONSE	1.99544718518232e-08	3.16511941461558e-06
C0002736	GO_REGULATION_OF_CATABOLIC_PROCESS	2.33158854483979e-08	3.64398284250067e-06
C0002736	GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	3.19118404640428e-08	4.86096084560709e-06
C0002768	GO_REGULATION_OF_TRANSPORT	2.08199839035078e-14	8.88732934299732e-12
