#disease	pathway	Pvalue	adjPvalue
C0001197	GO_NIK_NF_KAPPAB_SIGNALING	3.86450800327517e-66	3.19957619214668e-62
C0001197	GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	3.23470784639993e-61	2.18007787271732e-57
C0001197	GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	5.40250905218783e-61	3.6013672751219e-57
C0001197	GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	5.40250905218783e-61	3.6013672751219e-57
C0001206	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.4540521165576e-30	4.03347266036148e-27
C0001206	GO_RESPONSE_TO_HORMONE	1.01610521094642e-26	8.96836899482146e-24
C0001206	GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	5.40382511023922e-25	4.062300946509e-22
C0001206	GO_RESPONSE_TO_NITROGEN_COMPOUND	3.18497538028396e-23	2.04135535950387e-20
C0001206	GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	3.01527008881029e-22	1.75832155481673e-19
C0001206	GO_RESPONSE_TO_LIPID	1.11800349618657e-20	5.57412011514122e-18
C0001206	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.55571268732217e-20	7.62836875088468e-18
C0001206	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	2.85060172201079e-20	1.3572764978418e-17
C0001206	GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.64982395240667e-19	7.24347922687111e-17
C0001206	GO_REGULATION_OF_CELL_DEATH	2.06842310999466e-19	8.98332463522926e-17
C0001231	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.63326686458727e-35	2.83541890839419e-32
C0001231	GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.7596159488355e-28	1.80458126277811e-25
C0001231	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	3.09720808129869e-27	2.86695239068995e-24
C0001231	GO_REGULATION_OF_CELL_PROLIFERATION	2.06808926274214e-23	1.34403926848347e-20
C0001231	GO_CELL_CELL_SIGNALING	8.81760551610566e-22	4.89873159101558e-19
C0001231	GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	5.27414037303081e-20	2.42971479383282e-17
C0001231	GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.10827708212712e-19	4.95020647630854e-17
C0001231	GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	2.78814097766226e-19	1.19050807941498e-16
C0001231	GO_REGULATION_OF_CAMP_METABOLIC_PROCESS	9.81788523663053e-19	3.95080922285215e-16
C0001231	GO_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	9.98917885776141e-19	4.01671553220909e-16
C0001338	GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	5.40250905218783e-61	3.6013672751219e-57
C0001338	GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.30377893033046e-54	6.52851879963449e-51
C0001338	GO_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	5.30986351539651e-53	2.46676703860339e-49
C0001338	GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	9.78432925504975e-52	4.29797291532473e-48
C0001338	GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	3.99551237564801e-51	1.69294283418708e-47
C0001338	GO_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	5.63653168350599e-51	2.36889660779395e-47
C0001338	GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	3.35414234094052e-48	1.23756102753523e-44
C0001338	GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE	4.59490956218185e-48	1.6761979219788e-44
C0001338	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	5.25356908987536e-45	1.63121136419026e-41
C0001338	GO_REGULATION_OF_DEFENSE_RESPONSE	1.68581705568613e-42	4.56053532721733e-39
C0001403	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	3.91350097956761e-58	2.30276159517425e-54
C0001403	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	3.56798260067626e-39	7.93023818461659e-36
C0001403	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION	3.77020770286303e-35	6.42588851358469e-32
C0001403	GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS	2.73371605603704e-33	4.05909753656091e-30
C0001403	GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	7.02664422330255e-33	1.01428073582061e-29
C0001403	GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	3.50279401818312e-31	4.41891351017997e-28
C0001403	GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	6.50979038294648e-29	6.8973842055886e-26
C0001403	GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	1.15997524178995e-28	1.20603130716443e-25
C0001403	GO_MYELOID_CELL_DIFFERENTIATION	9.10090993401388e-08	7.38392284754103e-06
C0001403	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE	1.37726071088775e-06	8.55445466962089e-05
C0001627	GO_STEROID_METABOLIC_PROCESS	5.17541243993722e-43	1.44415249060707e-39
C0001627	GO_LIPID_METABOLIC_PROCESS	7.9000041776317e-30	8.96809648654717e-27
C0001627	GO_OXIDATION_REDUCTION_PROCESS	6.61200959713449e-28	6.45878889572603e-25
C0001627	GO_STEROID_BIOSYNTHETIC_PROCESS	6.85326660677541e-28	6.68414902580001e-25
C0001627	GO_HORMONE_METABOLIC_PROCESS	6.68430735320448e-27	5.98244668726198e-24
C0001627	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	1.17403678933981e-25	9.42116385513415e-23
C0001627	GO_CELLULAR_HORMONE_METABOLIC_PROCESS	2.08865471655157e-25	1.63622120797039e-22
C0001627	GO_SMALL_MOLECULE_METABOLIC_PROCESS	1.13975254855197e-23	7.5888336043332e-21
C0001627	GO_REGULATION_OF_HORMONE_LEVELS	1.19177003364664e-22	7.20156987595047e-20
C0001627	GO_LIPID_BIOSYNTHETIC_PROCESS	5.38866106852204e-21	2.76674805726731e-18
C0001733	GO_WOUND_HEALING	4.07991653876298e-26	3.4162842009748e-23
C0001733	GO_RESPONSE_TO_WOUNDING	9.30185250309723e-26	7.52400795694987e-23
C0001733	GO_PLATELET_DEGRANULATION	7.18419270382803e-25	5.34873418866605e-22
C0001733	GO_REGULATION_OF_BODY_FLUID_LEVELS	1.65570100599378e-23	1.08410363416555e-20
C0001733	GO_HEMOSTASIS	2.24315214959679e-22	1.32026708553153e-19
C0001733	GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	1.71600599107836e-19	7.52323486125934e-17
C0001733	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	4.21570924142865e-19	1.76733045360113e-16
C0001733	GO_REGULATED_EXOCYTOSIS	2.19714033887884e-18	8.52637598775709e-16
C0001733	GO_NEGATIVE_REGULATION_OF_COAGULATION	1.65538118764655e-17	5.80072372209423e-15
C0001733	GO_REGULATION_OF_COAGULATION	2.74361912526772e-17	9.38754155853645e-15
C0001768	GO_IMMUNE_SYSTEM_PROCESS	1.99232075471281e-52	9.00371911509793e-49
C0001768	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	2.00138425594641e-51	8.62754788229903e-48
C0001768	GO_IMMUNE_RESPONSE	3.7518262363248e-49	1.4522697028016e-45
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	5.23675220315328e-48	1.90546219045762e-44
C0001768	GO_ADAPTIVE_IMMUNE_RESPONSE	6.44320393003078e-46	2.09449629333382e-42
C0001768	GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	8.94167539834196e-46	2.89074445455538e-42
C0001768	GO_ACTIVATION_OF_IMMUNE_RESPONSE	1.70931972801612e-45	5.43968058805154e-42
C0001768	GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	1.89607635190775e-45	6.01610008382008e-42
C0001768	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	2.76554524047984e-44	8.29043965933746e-41
C0001768	GO_REGULATION_OF_IMMUNE_RESPONSE	2.457378450973e-43	6.94891539058334e-40
C0001787	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.40622365903076e-21	1.7848908320936e-18
C0001787	GO_RESPONSE_TO_EXTERNAL_STIMULUS	6.12732285656306e-21	3.12546015874182e-18
C0001787	GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	1.56295217092779e-19	6.89570143961535e-17
C0001787	GO_REGULATION_OF_CELL_DEATH	1.08637569295354e-17	3.89419117859133e-15
C0001787	GO_RESPONSE_TO_WOUNDING	5.53888347988354e-17	1.8326749777016e-14
C0001787	GO_POSITIVE_REGULATION_OF_LOCOMOTION	3.84655650080387e-16	1.15239828010254e-13
C0001787	GO_WOUND_HEALING	6.45856243393588e-16	1.88231765486972e-13
C0001787	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	5.63281099099959e-15	1.45707211993492e-12
C0001787	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.82099305731159e-14	4.42255250952211e-12
C0001787	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	4.12307203639017e-14	9.56687390849221e-12
C0001824	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	2.25535930857851e-28	2.29237673841856e-25
C0001824	GO_REGULATION_OF_CELL_PROLIFERATION	2.23774748729859e-24	1.5944163837089e-21
C0001824	GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	2.34010109411048e-22	1.37350082958502e-19
C0001824	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	7.51289053474717e-21	3.79846344825035e-18
C0001824	GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.13068075445251e-20	5.63305718295367e-18
C0001824	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.53961400036218e-18	6.07240887104132e-16
C0001824	GO_POSITIVE_REGULATION_OF_STAT_CASCADE	4.76700986302205e-18	1.78418304190457e-15
C0001824	GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	1.44788215462026e-17	5.10435634734644e-15
C0001824	GO_INFLAMMATORY_RESPONSE	2.64094883605824e-17	9.05054801068355e-15
C0001824	GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	9.31843558586147e-17	3.0040870253538e-14
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	8.6001231862488e-41	2.10062779847771e-37
C0001849	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.67678574494433e-25	1.32228953727323e-22
C0001849	GO_CELL_CELL_SIGNALING	6.44464086243029e-24	4.39821951780627e-21
C0001849	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	1.30430137452641e-23	8.64776027767397e-21
C0001849	GO_BEHAVIOR	7.43449551898363e-20	3.37989771968763e-17
C0001849	GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.31258351143863e-19	9.98819323330883e-17
C0001849	GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	1.50449090738272e-17	5.29748285078271e-15
C0001849	GO_SYNAPTIC_SIGNALING	2.28708063587637e-17	7.88459767541019e-15
C0001849	GO_SINGLE_ORGANISM_BEHAVIOR	3.23202914327365e-17	1.1000369423959e-14
C0001849	GO_CIRCULATORY_SYSTEM_PROCESS	4.59976278264993e-17	1.53605747424911e-14
C0001890	GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	2.21131711318345e-45	6.99427826654945e-42
C0001890	GO_ION_TRANSMEMBRANE_TRANSPORT	1.33012192551647e-44	4.05345142389009e-41
C0001890	GO_ION_TRANSPORT	2.21436266663046e-41	5.59981545166321e-38
C0001890	GO_TRANSMEMBRANE_TRANSPORT	3.50498035630269e-40	8.24782584541401e-37
C0001890	GO_METAL_ION_TRANSPORT	1.57624295441968e-30	1.88703640844253e-27
C0001890	GO_SYNAPTIC_SIGNALING	6.8106061177169e-27	6.0926148598122e-24
C0001890	GO_CATION_TRANSPORT	1.43209214469717e-26	1.24333800969182e-23
C0001890	GO_REGULATION_OF_MEMBRANE_POTENTIAL	2.29167402702234e-21	1.21984064832136e-18
C0001890	GO_CALCIUM_ION_TRANSPORT	2.37334701606506e-21	1.25935641372218e-18
C0001890	GO_MEMBRANE_DEPOLARIZATION	5.74299379374127e-21	2.93914817127738e-18
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.03154293371306e-92	2.72716610424042e-88
C0001957	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	8.10325258158988e-58	4.72258554380418e-54
C0001957	GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.97215529102443e-44	8.87868638465172e-41
C0001957	GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	7.76727614108965e-39	1.69077292090844e-35
C0001957	GO_SYNAPTIC_SIGNALING	8.12021224920661e-31	9.97973735368047e-28
C0001957	GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	8.39699191058492e-30	9.50137992861068e-27
C0001957	GO_CELL_CELL_SIGNALING	2.04832986309639e-28	2.08897513291256e-25
C0001957	GO_NEUROPEPTIDE_SIGNALING_PATHWAY	3.17232525949021e-25	2.44121417967591e-22
C0001957	GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	1.04012299718303e-16	3.32763411016032e-14
C0001957	GO_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	5.32256256218961e-16	1.56898654591426e-13
C0002066	GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	5.06495650912112e-17	1.68070875919769e-14
C0002066	GO_GLUTATHIONE_METABOLIC_PROCESS	1.87652441930586e-12	3.461410896077e-10
C0002066	GO_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.69410121542695e-11	2.69863728960146e-09
C0002066	GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	5.35561850373453e-10	6.65898666298199e-08
C0002066	GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	9.71555319819907e-10	1.15860367976663e-07
C0002066	GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	1.35687363510379e-09	1.57959468966716e-07
C0002066	GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	2.4639485485341e-09	2.72105185199575e-07
C0002066	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	8.41077026956708e-09	8.41067979628206e-07
C0002066	GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	1.30871414693614e-08	1.2641938018477e-06
C0002066	GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	1.38523533376422e-08	1.33147987698609e-06
C0002170	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.18087045551902e-17	4.21577530308501e-15
C0002170	GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	8.06206701378567e-17	2.61661381092687e-14
C0002170	GO_REGULATION_OF_CELL_PROLIFERATION	2.56218889094062e-16	7.82397786567049e-14
C0002170	GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	3.04031088094346e-15	8.15537171084057e-13
C0002170	GO_RESPONSE_TO_EXTERNAL_STIMULUS	3.66300971811283e-15	9.71916987581538e-13
C0002170	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	4.71320050988741e-15	1.23451975764389e-12
C0002170	GO_RESPONSE_TO_LIPID	2.99601874939189e-14	7.09907989422185e-12
C0002170	GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	3.54853235110736e-14	8.30813621164801e-12
C0002170	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION	1.03959714545567e-13	2.27613518239801e-11
C0002170	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	3.49361799594672e-13	7.16132280874756e-11
C0002171	GO_IMMUNE_RESPONSE	2.1550125427382e-56	1.17320035093081e-52
C0002171	GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	7.53987138788347e-55	3.82023485491607e-51
C0002171	GO_IMMUNE_SYSTEM_PROCESS	7.07205073436878e-54	3.43661805040729e-50
C0002171	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	2.14253151006744e-53	1.0188619479152e-49
C0002171	GO_RESPONSE_TO_CYTOKINE	2.43563334099458e-51	1.04363813613512e-47
C0002171	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	2.71719918684939e-51	1.16166655851245e-47
C0002171	GO_CELL_CHEMOTAXIS	1.77294492865773e-43	5.06371780944984e-40
C0002171	GO_INFLAMMATORY_RESPONSE	5.24008621695422e-40	1.22148823384607e-36
C0002171	GO_DEFENSE_RESPONSE	9.70457770916102e-39	2.0948876565369e-35
C0002171	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2.46007506855326e-37	4.84347553220745e-34
C0002312	GO_OXYGEN_TRANSPORT	5.64338692178885e-17	1.86113236294317e-14
C0002312	GO_DETOXIFICATION	6.07909368041489e-17	1.99907873543641e-14
C0002312	GO_GAS_TRANSPORT	1.86966693247981e-15	5.14404734170668e-13
C0002312	GO_RESPONSE_TO_TOXIC_SUBSTANCE	4.27729524413716e-13	8.65007437123014e-11
C0002312	GO_OXIDATION_REDUCTION_PROCESS	5.15862075614156e-12	8.87594526886401e-10
C0002312	GO_RESPONSE_TO_OXIDATIVE_STRESS	2.69715473528029e-10	3.54939678356007e-08
C0002312	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	2.06365609843416e-09	2.32235182788152e-07
C0002312	GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	4.16692239966078e-08	3.6234473280922e-06
C0002312	GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	5.54718404142242e-08	4.70964958829228e-06
C0002312	GO_IRON_ION_HOMEOSTASIS	8.61583375365134e-08	7.03031056658654e-06
C0002382	GO_BIOLOGICAL_ADHESION	1.69236592880542e-12	3.14310211216571e-10
C0002382	GO_INFLAMMATORY_RESPONSE	2.07890222836583e-10	2.78047662551831e-08
C0002382	GO_SKELETAL_SYSTEM_DEVELOPMENT	3.86350633265747e-09	4.12435003416714e-07
C0002382	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	4.55766538011323e-09	4.81420866031598e-07
C0002382	GO_DEFENSE_RESPONSE	5.74016964645368e-09	5.92554309746072e-07
C0002382	GO_RESPONSE_TO_EXTERNAL_STIMULUS	1.98723859315088e-08	1.84755986278056e-06
C0002382	GO_REGULATION_OF_OSSIFICATION	3.0707859872473e-08	2.75375279046047e-06
C0002382	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	6.9817017201088e-08	5.817761429603e-06
C0002382	GO_POSITIVE_REGULATION_OF_OSSIFICATION	8.83696524072216e-08	7.19000393254617e-06
C0002382	GO_OSSIFICATION	1.10707474013768e-07	8.84531246879739e-06
C0002395	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	4.00990139144994e-22	2.30470177209945e-19
C0002395	GO_RESPONSE_TO_EXTERNAL_STIMULUS	7.80260168351163e-22	4.35250414683114e-19
C0002395	GO_REGULATION_OF_CELL_DEATH	3.34788105302747e-21	1.75582488285581e-18
C0002395	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.55571268732217e-20	7.62836875088468e-18
C0002395	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	2.85060172201079e-20	1.3572764978418e-17
C0002395	GO_AGING	4.55084396720925e-19	1.90176803091496e-16
C0002395	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.53961400036218e-18	6.07240887104132e-16
C0002395	GO_NEGATIVE_REGULATION_OF_CELL_DEATH	1.99733362311252e-18	7.7927154435022e-16
C0002395	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	5.80291723822143e-18	2.14278334282972e-15
C0002395	GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION	8.34900968460741e-18	3.03073792509574e-15
C0002631	GO_INFLAMMATORY_RESPONSE	2.0857608461321e-30	2.476564611789e-27
C0002631	GO_IMMUNE_RESPONSE	5.15887049138265e-28	5.0799374861048e-25
C0002631	GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	1.45925705881479e-23	9.60589077950805e-21
C0002631	GO_RESPONSE_TO_CYTOKINE	3.58226557848384e-23	2.28213878917434e-20
C0002631	GO_DEFENSE_RESPONSE	3.99822147192072e-23	2.53495095789473e-20
C0002631	GO_IMMUNE_SYSTEM_PROCESS	1.75085835283244e-22	1.04198769433593e-19
C0002631	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	1.29512027274193e-21	7.08022372438544e-19
C0002631	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	8.62807936835277e-20	3.89921165814578e-17
C0002631	GO_REGULATION_OF_CELL_PROLIFERATION	1.00770502444826e-19	4.5296189907691e-17
C0002631	GO_POSITIVE_REGULATION_OF_STAT_CASCADE	4.76700986302205e-18	1.78418304190457e-15
C0002726	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	7.62139585914753e-23	4.68502919543679e-20
C0002726	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.40622365903076e-21	1.7848908320936e-18
C0002726	GO_MACROMOLECULAR_COMPLEX_REMODELING	1.75529284980721e-20	8.54648696000908e-18
C0002726	GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	2.15807137777184e-20	1.04068893068154e-17
C0002726	GO_REVERSE_CHOLESTEROL_TRANSPORT	1.68969205332324e-18	6.64365289297021e-16
C0002726	GO_LIPID_LOCALIZATION	2.16562074537438e-16	6.66788059107366e-14
C0002726	GO_STEROL_TRANSPORT	2.63939193144243e-16	8.05325789693013e-14
C0002726	GO_HOMEOSTATIC_PROCESS	2.67553876318422e-16	8.15961853883879e-14
C0002726	GO_RESPONSE_TO_LIPID	5.46822298800375e-16	1.6098436430066e-13
C0002726	GO_RESPONSE_TO_EXTERNAL_STIMULUS	6.18277948439502e-16	1.80649742174035e-13
C0002736	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.89542328875277e-17	6.58828813995782e-15
C0002736	GO_RESPONSE_TO_EXTERNAL_STIMULUS	3.66300971811283e-15	9.71916987581538e-13
C0002736	GO_HOMEOSTATIC_PROCESS	1.18703000103042e-14	2.94497208918654e-12
C0002736	GO_RESPONSE_TO_OXIDATIVE_STRESS	2.53957250179471e-14	6.06948850663802e-12
C0002736	GO_REGULATION_OF_CYTOKINE_PRODUCTION	4.36596058750889e-14	1.00906256589339e-11
C0002736	GO_RESPONSE_TO_BIOTIC_STIMULUS	7.02058344457493e-14	1.57390034423956e-11
C0002736	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.23915054564139e-13	2.68350565159824e-11
C0002736	GO_DEFENSE_RESPONSE	2.51819450101754e-13	5.25001351314106e-11
C0002736	GO_RESPONSE_TO_BACTERIUM	3.9689083364086e-13	8.0683884835718e-11
C0002736	GO_STEROL_TRANSPORT	6.95146544853715e-13	1.36251491607176e-10
